ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
1097.48,403.51,345.65,101.79,89.9085,111.42,1298.99,1973.09,1317.51,1034.47,1016.06
1039.69,938.24,1990.55,52.67,88.0777,732.179,4880.25,4928.48,1253,676.83,2043.22
1720.7,962.25,436.59,35.57,95.1748,92.3112,1665.49,3290.67,2996.01,2999.45,734.51
717.77,364.2,490.67,126.54,85.2091,123.588,2654.91,2826.68,1204.88,1091.31,617.21
531.23,216.12,475.55,124.84,89.0759,115.112,3640,3877.97,1567.56,1853.86,1891.23
991.11,262.41,1503.36,167.94,88.1431,1993.03,5519.01,6087.06,2528.62,2413.33,1945.92
824.29,433.48,823,34.12,87.0957,111.585,1989.17,2338.25,1444.49,1249.73,893.52
1077.52,941.15,822.37,214.09,101.38,2757.55,4351.6,4967.28,2390.46,2107.37,1385.12
1717.81,248.14,1083.4,38.46,88.4378,117.815,2350.45,3163.46,2232.69,1922.13,2041.75
1196.13,174.76,1194.31,554.63,90.2924,436.38,3227.54,3252.56,1351.01,1086.38,2714.43
425.46,268.82,400.72,52,93.5977,103.389,3768.23,3777.09,493.1,349.25,600.54
1031.27,174.75,495,104.2,91.8921,105.355,917.965,1919.75,1756.8,1773.05,652.48
1267.92,1011.77,333.79,83.46,94.623,95.8518,1818.51,3103.88,2587.16,2569.29,506.68
1390.67,674.63,432.55,165.61,93.7093,122.151,2200.28,3108.15,2237.19,2068.97,867.24
1773.74,397.75,737,30.29,89.3433,98.6217,629.323,2967.86,3133.88,3365.15,927.1
961.59,140.13,284.7,231.65,88.2903,121.276,2396.85,2738.82,1383.84,1310.29,682.9
1121.82,656.04,798.58,46.52,93.6372,142.68,2587.14,2931.15,1771.23,1646.1,2705.59
531.54,417.87,909.03,42.04,92.145,122.652,2109.19,2271.71,1084,857.34,951.07
1420.03,308.44,925.82,44.66,90.4741,117.764,2734.42,3010.99,1554.99,1222.4,1012.81
238.13,234.92,375.01,79.14,91.5037,89.3405,3579.16,3592.61,514.872,431.39,589.74
161.5,118.5,433.98,39.38,91.2351,106.018,3998.39,4052.29,752.473,807.13,719.59
1148.69,857.54,249.6,183.18,90.5025,117.777,1096.12,2654.74,2150.7,1929.07,1104.09
519.24,436.17,343.36,153.53,92.5116,123.888,7455.21,7546.61,1328.39,3595.32,5207.47
723.87,61.2,1645.49,31.24,93.165,409.837,3088.77,3544.11,1915.7,1760.24,1710.36
1557.21,65.6,645.23,80.21,97.4265,121.817,1336.6,2419.33,2087.82,2002.07,725.44
805.58,522.91,85.39,61.97,94.2823,114.611,1143.88,1684.78,1618.18,1982.71,1006.19
770.44,640.14,183.1,139.43,92.5716,115.749,3788.92,4153.26,1755.84,1798.07,454.24
1925.14,1158.3,1049.33,104.21,91.8708,1312.58,4128.45,4960.69,2945.28,2489.03,1781.93
952.01,354.94,1270.3,110.29,91.7202,775.278,3891.4,4471.81,2085.14,1869.23,2133.22
1536.15,237.92,505.88,63.47,92.2515,103.005,3197.72,3661.03,1920.93,1790.65,569.35
710.44,266.8,1245.92,316.92,91.07,1904.96,4677.02,4940.85,1793.64,1595.23,1562.84
622.98,309,2809.58,62.91,87.5904,1363.25,3579.79,4735.75,3147.42,2875.32,3332.29
970.52,482.32,822,70.59,89.629,275.028,1621.84,2440.85,1980.16,1899.9,1054.55
232.66,85.11,1356.14,105,90.4101,253.331,2460.05,2987.95,1759.69,1796.56,1600.84
918.11,488.4,342.49,87.65,89.3249,108.637,1548.78,1934.49,1113.09,938.27,1321.42
1307.51,182.73,780.62,58.79,85.4226,111.862,2231.86,3218.99,1964.75,1665.96,1597.39
1200.59,495.51,1759.04,48.38,98.0935,593.201,3466.23,3564.32,1284.62,778.6,1875.09
1342.54,512.48,640.34,58.42,89.0982,121.314,3047.43,3364.99,1128.28,640.4,1824.88
1479.56,1289.55,828.66,42.34,87.8551,414.618,1575.28,3723.04,3367.65,3242.01,1119.08
1483.77,931.9,293.6,38.82,89.6399,76.511,668.992,2783.28,2689.78,2659.25,332.42
840.61,315.7,548.74,39.3,89.4365,119.192,1774.17,1872.06,816.099,571.88,708.79
988.22,580.09,207.84,164.91,92.7916,111.326,5849.1,6095.12,1741.4,1661.14,427.23
773.16,735.69,884.12,44,87.0705,120.29,3097.25,3151.89,984.423,642.53,928.12
1028.42,911.82,560.9,58.21,87.5827,96.3513,1467.57,2923.79,2532.14,2524.35,619.11
1047.03,544.14,1387.26,82.99,86.7285,230.947,2548.55,3289.6,2361.53,2178.22,1687.09
1847.7,1233.67,369.31,153.7,93.8483,125.286,3225.88,4727.84,3072.23,2681.14,1854.91
341.68,229.67,307.86,175.5,91.391,122.668,1776.07,2032.87,1070.97,1125.03,718.17
1059.4,508.8,1822.03,262.59,93.4675,1513.19,4048.09,4476.68,2124.32,1776.91,2197.1
2076.22,583.29,275.92,90.12,91.9436,115.941,1027.74,3114.8,3007.42,3032.46,449.03
1159.5,556.43,310.07,140.41,96.451,126.349,1367.77,2396.8,2020.07,1984.79,744.18
1536.12,449.81,952.71,757.11,91.1233,550.112,4324.29,4564.45,1888.66,1384.37,1816.26
896.69,339.47,1011.56,36.95,85.8557,551.228,1287.26,2545.04,2197.7,2170.78,1628.29
1412.52,1263.47,89.59,69.12,89.6727,100.921,1802.34,3105.1,2189.3,1800.49,1147.97
971.27,235.08,1075.75,34.04,93.6332,120.759,1039.04,2524.34,2124.76,1957.09,1935.66
1107.54,947.06,414.84,208.89,89.2967,124.737,2333.5,2800.24,1770.16,1484.23,688.67
2234.53,589.33,270.23,203.56,92.5207,104.312,1200.59,3313.05,3105.21,3020.54,711.01
1909.49,1077.65,292.5,127.63,93.0307,126.415,3860.63,4750.22,2926.04,2779.56,420.13
893.09,547.26,79.76,41.39,115.94,112.461,1990.33,2442.24,1437.43,1416.87,121.15
2229.36,1276.9,1210.77,42.65,86.726,117.964,4392.16,4948.98,3007.43,2577.99,1894.77
740.96,551.63,1539.49,33.84,91.1123,186.426,3410.92,3969.75,2231.38,2035.99,1656.82
1086.2,526.06,529.13,73.98,95.1272,117.374,1978.87,2238.5,1196.49,879.11,779.74
860.37,528.85,192.43,124.6,92.8789,120.953,3243.24,3597.88,912.414,555.47,1468.34
888.46,313.42,234.12,70.11,92.2472,110.965,1312.12,1725.79,1331.92,1363.37,576.77
1087.85,667.2,1953.13,68.25,91.5302,1332.65,4029.63,4417.86,2207.99,1763.15,2021.38
1872.82,1078.81,269.98,63.99,89.8162,107.287,3179.02,4254.72,2947.13,2842.44,940.29
1023.52,710.83,149.39,40.53,95.2083,113.46,2560.48,3091.91,1897.83,1998.33,640.87
1849.44,46.58,282.94,123.6,17.7416,129.472,2995.55,3751.24,2308.41,2344.31,566.64
1206.2,330.47,119.33,32.59,83.2368,785.096,2283.19,2725.56,1453.68,1365.37,476.96
1842.29,1156.72,1838.26,1173.46,86.4216,1107.43,6164.11,6397.88,2571.73,1720.67,3011.72
658.11,225.3,290.32,239.99,90.3635,123.722,708.77,1463.8,1283.29,1238.41,1051.27
1381.25,252.34,720.21,134.82,88.2916,1050.2,4315.4,4909.3,2320.95,2301.44,894.43
1414.23,746.14,394.29,169.93,91.349,118.085,2038.45,2759.06,2222.08,2164.28,1129.87
395.64,232.84,235.52,94.28,93.5811,106.01,996.755,1050.6,414.861,269.12,396.33
522.09,103.21,100.45,59.2,90.2407,527.581,1009.75,1162.25,549.017,525.47,492.62
2256.68,557.86,545.64,94.43,93.7078,126.834,3636.43,4408.84,2670.07,2398.14,765.56
1434.23,812.25,191.57,185.56,86.6122,86.5641,1950.95,2994.13,2613.06,2878.99,2003.55
2635.2,451.67,503.11,93.98,89.68,122.273,1133.32,3698.07,3619.62,3641.07,763.58
1415.75,1179.9,328.06,31.22,88.7685,112.846,1813.72,3121.01,2720.88,2695.85,558.02
1060.59,477.16,2627.15,171.11,91.2844,363.155,3320.11,4896.97,3157.99,2570.19,4272.62
2033.79,939.08,119.24,76.66,86.4251,48.0131,840.453,3209.61,3089.11,3047.29,195.9
1201.9,919.55,172.74,163.14,92.1055,102.549,2332.43,2936.99,1859.04,1630.22,609.07
1255.56,928.26,332.17,260.37,92.5338,123.161,3976.33,4334.72,1670.66,1997.59,3335.38
874.11,830.93,64.61,59.08,101.476,100.506,1661.78,2321.02,1425.26,1202.24,591.72
704.92,340.49,464.63,33.68,91.9364,101.632,2513.47,2581.02,785.562,580.83,498.31
1415.91,423.37,436.93,185.36,93.692,125.16,8649.85,8805.84,1438.51,1008.79,1254.53
1719.73,418.78,308.11,46.86,89.0139,118.206,2781.21,3426.87,2118.01,2002.05,354.97
1513.92,1009.14,489.89,76.54,85.6686,115.168,1145.68,3095.93,2953.39,2929.17,720.79
2461.58,526.84,179.6,107.7,95.4716,102.988,1151.2,3468.18,3311.35,3350.01,377.38
1084.9,470.61,233.74,34.56,100.995,57.4084,2527.64,2909.86,1542.31,1457.2,268.3
1639.32,1138.16,350.73,77.73,90.6746,121.293,2425,3699.96,2864.5,2737.67,524.01
1204.62,197.46,114.56,43.81,89.571,121.198,1085.61,1746.36,1380.69,1326.44,349.82
1601.37,467.29,668.61,113.59,92.0769,292.737,5031.12,5486.2,3168.31,4027.93,3145.86
1114.87,392.04,956.51,40.04,88.1454,116.41,2864.12,2938.78,874.095,506.67,1973.63
601.69,234.52,427.73,116.06,106.559,123.206,1038.22,1604.62,1257.82,1221.72,595.05
624.86,496.52,776.62,35.47,91.1844,125.195,1854.77,2127,1732.46,2078.26,1221.8
1108.29,1057.55,548.41,109.98,62.0425,108.677,960.332,2972.09,2827.18,2845.98,1127.05
935.45,275.18,289.82,124.39,90.2537,114.597,2874.71,3050.91,1168.26,1035.39,414.21
2561.49,409.29,737.61,33.59,90.4183,126.589,3437.56,4285.18,2735.87,2405.19,1350.91
935.51,333.14,230.39,171.36,93.1183,103.97,1751.81,2027.55,1256.66,1175.21,553.34
539.57,244.77,873.94,73.45,95.966,466.28,2016.83,2300.37,1336.37,1352.05,1693.73
866.2,865.96,663.91,568.48,92.8317,522.201,1181.36,3065.6,2789.37,2752.68,1851.86
226.48,61.99,1075.91,56.36,92.7853,125.277,2166.3,2442.46,1194.63,1121.55,1351.43
1655.44,1525.3,735.53,706.46,94.7663,3275.36,8364.92,8641.6,2974.91,2759.68,2488.21
2436.74,698.97,2122.65,74.32,88.3153,1684.62,5988.31,6097.36,2007.91,1257.01,2255.95
1084.18,1027.5,213.61,125.33,90.577,108.639,3106.17,3850.42,2159.66,1997.76,889.67
1310.99,839.24,1538.6,870.96,88.8556,926.579,4342.46,4776.41,2527.39,1951.32,2448.48
1705.97,590.77,376.09,95.59,75.9168,108.806,4796.4,5197.21,2198.89,2032.47,569.34
371.23,327.51,372.09,147.57,91.8251,125.724,2309.84,2319.91,1277.56,2684.14,3179.89
1088.31,249.93,163.32,158.96,89.8077,119.767,3410.45,3593.39,1305.18,1220.55,562.58
1506.1,295.49,272.31,209.5,88.6106,127.477,2563.7,2900.93,1544.96,1314.98,481.81
1230.12,870.51,637.24,113.63,91.28,593.521,3493.4,3952.72,2037.82,1844.04,750.87
1622.97,612.77,653.14,37.53,98.018,121.337,726.721,2982.77,2839.66,2776.1,814.25
888.65,803.43,984.2,42.26,90.9247,153.318,2658.44,2780.62,833.468,393.71,1659.54
1429.55,862.79,502.1,33.3,90.2683,91.0664,1062.45,2971.98,2419.79,2126.36,2480.93
1559.8,735.43,516.3,31.4,84.6615,90.855,963.043,2893.98,2762.08,2738.51,547.7
1291.94,451.7,349.61,97.89,95.8912,118.117,615.772,2252.7,2279.5,2387.94,650.21
1200.08,905.34,1193.83,40.55,91.7717,112.108,3347.88,3609,1778.07,1349.54,1328.06
1117.31,503.42,117.75,49.55,91.8835,39.6907,2779.54,3279.59,1812.48,1865.12,352.44
1423.62,557.21,81.5,33.46,88.4979,259.304,1172.24,2259.53,1463.43,2260.44,4152.66
1716.29,1481.75,1818.82,46.02,96.3818,206.037,4564.13,5096.09,2845.9,2210.26,1932.44
2875.31,963.83,3842.7,219.39,91.8467,1857.54,7830.11,7946.54,2667.77,1613.98,4378.56
713.21,499.18,1176.09,87.73,92.2478,213.507,3221.45,3954.25,2323.61,2268.82,1310.2
1143.11,297.47,362.2,70.56,83.7313,126.674,2194.24,2529.59,1406.15,1264.2,432.76
1681.63,483.22,230.97,118.54,92.7762,95.4594,1882.58,3028.33,2227.31,2034.76,655.14
562.77,507.73,2319.35,2211.48,75.7396,3706,8395.82,8627.81,2407.24,1963.75,4530.83
721.88,72.85,338.03,156.08,112.196,115.556,1172.96,1300.58,854.709,809.48,805.44
1125.41,436.77,220.55,84.3,92.3245,120.706,1565.31,2031.42,1409.23,1257.36,372.78
1284.93,116.16,1105.36,39.4,90.9993,432.827,3778.52,4302.04,2233.2,2190.28,1476.76
1329.52,1011.83,3373.02,451.37,91.8354,558.145,5571.42,6317.48,3608.02,2849.36,3944.1
1591.85,1482.06,613.66,45.37,90.6717,103.997,2237.23,4278.24,3634.92,3582.67,794.74
451.44,114.13,790.87,60.7,80.6607,112.113,1380.1,1952.26,1343.87,1300.35,1122.47
696.28,559.21,572.58,39.61,83.9478,120.706,2901.11,3371.92,1765.93,1741.87,666.07
1349.77,114.26,1543.36,30.12,80.3644,398.644,1821.57,3165.7,2794.31,2777.11,1710.05
1322.74,302.22,1154.82,37.49,85.0567,574.058,2829.41,2915.99,1172.26,792.37,1330.52
1484.6,150.8,1215.68,424.84,86.2066,495.935,3955.78,4689.43,2065.85,1546.14,4203.41
1090.87,202.25,1167.09,117.25,99.1113,558.79,2718.26,2730.73,474.138,173.81,1544.22
930.25,707.69,170.35,99.43,93.4192,108.502,464.629,1935.75,2270.96,2737.29,384.31
638.67,139.61,1540.65,105.7,92.6954,287.685,6872.42,7201.85,2292.55,2306.34,1778.53
741.28,185.65,497.92,31.72,92.0046,106.178,791.395,1509.07,1307.46,1390.13,1376.23
1587.35,1.12,722.19,39.88,40.6213,1189.03,2060.8,3035.79,2068.41,1902.14,1563.99
1664.01,870.12,1661.21,64.96,94.4171,662.393,3814.3,4473.82,2741.58,2317.39,1868.32
1097.47,1040.34,507.83,46.21,92.0054,115.058,711.283,2746.22,2676.36,2687.24,596.21
547.56,197.25,616.13,38.53,90.4677,81.7255,1419.83,1446.28,1120.92,1651.07,2391.5
969.02,451.32,357.79,85.43,90.9269,104.821,1526.82,1897.97,1424.09,2090.67,2726.55
1063.25,483.6,294.3,73.37,89.7178,616.002,6504.67,6631.52,1156.46,928.86,1432.4
1847.89,621.27,569.84,117.11,90.0359,125.589,1559.29,3217.6,2904.49,2827.04,686.95
552.94,389.34,469.63,68.39,90.8622,128.145,3106.34,3227.67,1030.97,903.94,538.02
1081.41,464.77,823.58,43.94,87.5012,119.447,1368.19,2439.52,2110.15,2011.27,936.72
2228.15,772.34,338.29,117.96,93.8271,104.679,1294.82,3669.64,3415.35,3391.41,596.45
1884.99,93.92,248.58,80.28,92.0531,119.528,2055.09,2926.4,2289.43,2402.37,739.35
1288.94,375.01,472.32,91.36,92.7556,108.544,3094.23,3403.13,1103.49,689.21,1739.49
1803.45,591.57,1887.19,36.54,93.903,241.479,5273.46,5312.9,1242.51,623.67,2119.47
1005.12,291.6,1630.05,103.99,96.2233,694.613,3362.67,3930.23,2119.67,1808.22,2246.02
862.94,512.4,732.09,77.27,91.9616,613.005,1857.32,2408.13,879.472,826.04,3341.57
2712.28,761.48,117.55,44.17,92.5687,104.148,1759.97,3847.94,3477.58,3445.49,281.32
759.99,651.43,1416.7,42.43,90.1365,333.729,2352.4,3234.92,2679.28,2833.28,2055.69
565.03,480.68,1185.85,148.54,91.1343,447.548,2201.56,2944.02,2250.79,2348.94,1682.52
720.24,277.35,205.35,120.16,94.3791,112.682,1861.31,2272.91,1302.97,1296.98,369.72
887.75,607.46,303.14,68.64,88.0073,106.814,1538.41,2314.72,1814.9,1832.82,418.13
517.2,365.67,450.39,113.45,90.4183,115.356,1390.9,1464.74,683.889,492.09,681.81
380.75,341.45,739.94,58.11,91.4514,115.648,797.266,1532.81,1002.46,714.01,1622.81
1849.25,1101.35,780.84,302.82,93.1101,3879.78,6624.08,7327.48,1273.59,895.5,1289.35
761.67,322.23,226.78,88.52,90.8574,120.351,1207.8,1590.99,1116.73,1032.97,315.3
1633.23,893.45,279.71,174.36,80.1807,119.448,3029.91,4207.93,2929.97,2910.82,505.46
1114.66,212.5,849.13,53.28,90.634,288.358,1088.21,2392.69,2167.92,2191.84,1582.03
922.62,523.2,113.58,76.95,91.7311,85.0487,3224.13,3566.37,1954.32,2476.26,2210.93
1127,334.39,2083.56,127.86,89.2812,858.023,3682.06,3754.17,1147.37,611.01,2456.7
1633.58,1035.54,613.85,52.01,90.6637,123.487,1033.11,3465.2,3302.76,3285.29,665.86
377.25,150.62,198.22,60.34,73.882,100.742,896.866,1177.01,853.255,954.32,344.38
384.71,61.4,401.73,139.72,89.4589,169.847,3142.99,3212.49,527.797,590.85,2940.65
4557.54,711.95,321.15,121.94,91.8432,112.277,2329.92,5950.78,5527.53,5462.38,497.57
987.64,832.58,258.66,87.97,86.5242,101.527,2318.72,2849.93,1750.65,1607.14,346.63
2010.77,1423.09,3231.87,235.46,90.939,2010.39,6127.58,7087.57,3501.95,2449.29,4601.84
1835.93,157.48,3013.4,1386.43,90.7149,3578.35,7567.83,7839.11,2462.66,1621.67,5266.35
650.57,490.78,322.1,78.69,90.7448,103.608,1455.8,1709.72,1040.79,893.12,400.79
1475.86,980.27,288.43,154.89,89.7613,93.834,2862.4,3503.66,2331.65,2215.22,558
565.01,243.79,198.24,57.44,89.9668,120.898,769.257,1131.43,1010.84,1141.32,1332.33
558.31,69.98,658.24,132.41,92.3534,200.919,4188.75,4288.29,1061.82,974.25,890.22
588.71,467.21,398.4,156.74,93.0235,115.838,3696.61,3829.57,1037.08,830.23,780.54
883.41,310.23,756.82,283.31,79.2677,2564.72,4236.64,4239.87,649.649,352.79,1294.33
650.89,643.74,1420.29,53.67,85.8208,530.755,4210.67,4832.31,2365.05,2219.36,1677.28
1277.48,452.1,1808.41,161.28,81.123,417.212,2860.93,3741.73,2728.36,2474.94,2606.15
709.38,387.17,2934.33,152.54,91.5352,492.098,6694.42,7446.94,1496.9,843.78,6568.58
602.65,599.48,855.22,37.73,91.2246,122.938,4807.69,4825.38,887.969,632.17,1146.29
1279.39,854.03,216.69,94.22,78.0274,97.1031,1785.26,2962.58,2115.2,1864.36,1031.71
633.32,517.3,359.69,187.85,91.4968,110.418,644.697,1811.55,2093.34,2794.87,2462.27
583.67,300.49,784.51,36.89,88.5921,120.375,1176.54,2068.84,1822.24,1994.8,1397.03
710,121.64,254.38,159.92,90.6068,107.398,1400.83,1480.1,869.462,952.91,1314.94
760.08,224.95,466.9,75.62,92.6293,112.076,1454.24,1548.89,934.333,851.21,864.33
1787.59,451.38,507.13,51.59,92.0189,123.971,935.811,2811.97,3141.77,3645.08,1638.27
1505.34,1037.16,235.47,143.6,92.2022,110.252,2637.27,3757.3,2726.2,2656.14,379.07
559.33,466.31,412.4,42.09,89.5004,98.9971,3463.63,3719.52,1386.2,1360.68,487.37
1864.73,144.49,689.2,58.66,90.0083,485.107,2155.03,2944.44,3208,4414.74,3308.19
2446.73,468.5,729.77,74.14,88.5651,1270.68,3515.01,4421.06,2921.19,2691.62,899.88
1264.4,776.22,196.11,111.46,87.7533,118.78,3885.94,4512.8,2405.73,2497.82,941.62
801.13,635.74,351.31,124.41,90.7771,116.997,3367.2,3540.74,1270.07,1073.02,475.72
