ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
861.05,199.23,1192.62,345.47,94.3071,395.446,2773.81,2915.31,1203.06,857.18,2283.69
314.97,257.11,165.85,160.54,89.2418,123.255,593.134,925.757,489.572,305.89,757.85
524.3,77.65,290.68,169.02,90.3389,119.896,1053.03,1129.58,550.357,492.07,1015.38
550.91,216.46,558.07,71.69,100.677,111.814,1654.24,1666.92,344.437,148.8,675.88
204.66,53.79,442.93,69.09,90.1401,122.516,694.758,845.489,644.408,681.68,994.99
456.01,26.59,170.72,47.03,90.2434,52.7073,590.593,709.215,538.303,539.75,499.45
329.03,205.81,260.76,164.25,90.5803,122.05,981.56,1024.25,330.15,254.73,971.45
484.12,125.55,840.16,401.77,118.17,1396.92,2964.03,3103.93,1069.03,860.42,1336.66
225.63,25.41,370.05,136.04,89.0725,125.425,542.685,886.845,687.921,659.85,606.41
292.71,62.87,281.66,57.27,87.8249,118.314,1290.53,1336.35,400.165,311.35,378.39
343.14,101.98,308.82,162.85,90.6555,101.454,855.587,929.889,370.477,273.84,816.92
432.56,130.15,122.35,82.02,90.3557,111.257,640.865,783.61,563.974,556.2,759.07
217.96,74.01,183.58,68.72,90.5333,113.664,541.318,556.494,71.5426,17.09,352.27
528.49,222.18,556.42,31.72,93.4797,113.105,1260.48,1571.16,1033.55,939.34,628.33
303.28,136.78,462.04,78.64,92.8803,121.216,1009.19,1063.59,465.93,334.38,540.68
330.68,116.14,335.88,114.6,88.9538,116.732,832.431,913.718,505.187,403.45,450.48
558.87,435.66,326.3,58.4,89.2988,114.219,1164.59,1440.66,1022.05,943.84,987.07
376.07,112.32,387.3,113.92,93.6922,110.357,730.862,1180.41,1052.22,1163.3,1192.65
465.05,186.91,233.65,35.28,91.3544,150.022,1019.4,1254.66,511.114,756.47,1782.84
494.48,232.6,218.82,44.82,90.8131,69.4312,866.471,1073.64,603.234,451.46,482.42
226.11,135.77,412.65,134.06,89.9028,113.701,1657.25,1838.81,555.986,363.61,976.52
225.74,162.33,222.11,204.24,95.3831,117.709,503.644,945.765,743.434,690.84,556.71
408.4,108.94,451.27,125.32,87.9221,127.168,1167.37,1431.67,824.892,715.86,745.1
174.09,60.01,564.71,94.81,91.932,116.808,1076.76,1173.72,423.969,278.35,1030.91
338.17,260.64,195.08,82.92,83.801,97.0119,1206.6,1251.25,494.512,412.39,442.55
311.99,195.13,142.85,44,91.1489,99.3384,708.341,900.22,675.776,743.6,316.56
270.88,56.81,371.49,227.31,89.6105,123.542,640.961,934.429,634.151,518.99,874.17
434.57,131.81,499.54,80.18,94.7549,138.391,1309.85,1316.81,255.839,104.83,874.28
257.16,204.25,435.32,152.62,90.7493,126.103,510.796,1137.04,1060.87,1099.1,666.81
666.67,1.74,227,177.92,7.01385,108.403,856.766,1083.4,780.812,704.31,496.19
295.58,274.16,109.48,57.41,93.0239,101.804,1550.57,1610.12,546.022,539.53,514
421.98,226.34,255.18,48.64,91.3,86.0501,985.484,1046.59,432.984,291.13,369.12
666.59,361.14,183.65,72.34,93.9652,104.928,1612.55,1823.43,929.315,822.74,388.86
423.4,241.42,298.66,96.43,90.9067,111.588,1030.95,1068.41,419.692,266.15,395.09
337.34,142.77,456.31,45.56,90.4489,116.556,641.771,1065.14,852.569,801.74,893.78
114.22,53.9,471.03,56.87,90.6949,119.674,865.042,1057.51,643.978,637.47,527.9
290.28,73.67,556.98,86.93,89.0665,125.624,978.552,1282.79,966.751,1066.31,1347.37
517.32,161.83,1085,76.07,91.8974,214.062,1804.18,1873.41,775.949,514.15,1161.07
721.73,179.69,2263.26,216.42,90.7223,1624.28,2085.7,3781.39,3184.19,3203.93,2555.56
407.53,310.51,192.6,115.97,91.912,84.5395,1131.85,1346.3,811.882,756.22,308.57
695.9,42.9,430.85,128.85,91.6896,120.951,1349.16,1439.23,684.233,524.2,559.7
336.56,123.1,528.26,92.2,95.7806,113.624,1096.52,1162.91,525.834,379.3,657.3
227.04,112.09,292.82,52.13,100.827,80.5059,294.648,713.809,734.312,831.67,580.62
273.15,214.61,193.92,158.7,92.1777,110.016,810.454,1118.84,807.648,814.3,352.62
538.67,53.86,222.8,83.78,91.6223,122.441,814.946,1181.45,878.423,890.95,456.79
212.21,208.73,451.75,70.49,92.4163,105.385,964.867,971.65,275.706,144.58,522.24
207.12,148.39,216.17,179.15,64.4913,113.61,773.883,975.163,651.036,636.28,469.3
233.41,11.91,214.22,31.66,87.9393,72.3308,180.97,501.655,448.774,429.48,307.99
263.13,127.35,287.26,197.26,90.96,109.642,870.782,952.519,673.836,749.47,905.66
157.05,152.66,599.87,48.9,95.684,117.993,2054,2104.56,729.604,822.92,1298.5
305.44,192.25,102.41,68.59,93.1197,118.522,554.434,750.776,554.822,542.67,171
208.49,121.72,473.25,32.82,90.4836,87.5041,415.656,868.061,703.664,635.64,730.33
350.5,171.82,100.35,97.47,94.3829,120.716,551.853,857.175,651.276,636.12,197.82
286.59,106.11,747.28,136.94,85.8019,723.429,1218.51,1477.12,418.075,931.03,2950.09
158.12,31.74,715,100.91,86.6904,155.14,1144.97,1310.84,644.045,515.28,978.68
445.41,393.17,337.91,146.51,88.9658,101.799,1545.37,1748.95,1023.38,1031.86,1417.74
893.2,242.53,370.44,286.17,94.907,173.405,1361.04,1836.16,1284.85,1098.68,928.03
493.01,163.2,493.21,60.88,93.0195,120.052,863.134,1267.83,1004.11,946.49,625.53
389.15,324.23,265.76,220.67,91.5963,120.911,1203.97,1430.77,893.831,810.41,529.81
530.37,372.2,201.5,110.12,91.135,88.5109,1307.02,1577.25,1007.82,973.33,446.02
242.77,59.28,877.12,57.52,94.9638,116.902,604.886,1264.91,1182.12,1192.22,1138.49
183.11,163.67,333.52,31.12,90.9218,106.157,684.795,772.778,447.895,381.09,364.64
259.44,71.53,338.48,118.9,90.0507,116.11,1015.22,1115.69,532.902,461.91,503.92
464.93,168.52,510.36,39.61,87.1265,112.917,1252.79,1255.92,333.963,176.11,880.16
673.56,181.23,890.53,55.82,89.8685,134.542,2368.21,2415.8,813.841,582.06,1043.67
140.83,38.49,359.13,153.05,90.6141,129.597,797.451,972.864,486.27,381.91,1060.32
174.45,23.06,657.84,38.29,92.0162,1901.66,2493.76,2555.28,253.366,95.11,1458.84
340.63,278.4,389.87,58.74,89.4582,121.062,749.875,1102.48,509.292,407.63,1273.82
436.89,345.37,702.42,30.33,90.6189,1060.77,2208.31,2378.39,687.494,427.51,1202.82
689.72,461.94,427.49,174.65,92.9179,128.95,2214.55,2372.98,1048.54,846.39,602.14
126.85,121.89,487.37,102.78,89.1291,120.504,1187.42,1256.12,497.604,402.28,590.15
176,135.4,452.77,125.44,90.9446,128.253,916.574,1133.63,531.856,369.34,874.88
536.9,400.97,103.14,63.41,92.1941,110.232,981.765,1326.84,888.909,808.67,218.21
360.16,266.99,358.66,188.4,93.3937,115.784,1320.18,1422.32,671.692,534.97,547.06
126.77,25.24,512.53,83.53,88.4647,103.571,277.178,772.041,712.024,701.56,596.06
197.32,107.71,443.51,153.7,91.2351,117.448,701.683,1132.43,890.484,890.69,649.05
231.92,23.35,271.96,139.72,91.7562,115.393,650.813,866.579,417.165,562.87,1201.36
139.71,23.97,240.56,94.21,92.4236,103.198,359.892,569.823,428.524,395.8,383.42
376.11,342.47,264.69,259.03,91.7457,113.591,1104.25,1248.45,496.688,272.84,818.6
352.98,103.65,242.17,84.15,96.3187,117.476,787.256,1002.76,736.979,791.05,507.22
654.52,272.16,307.03,273.93,95.3929,124.375,1554.37,1686.56,839.85,658.36,720.89
203.79,179.71,529.4,55.37,89.9886,116.873,1047.3,1133.43,557.389,444.64,584.77
460.08,455.17,294.49,139.23,91.4274,105.584,1413.75,1537.06,857.261,760.21,595.82
357.45,140.51,818.06,45.77,107.486,129.308,1341.86,1392.53,553.015,355.82,1031.89
252.88,172.25,518.93,73.6,92.6821,121.985,747.617,1132.98,1046.04,1999.81,2897.72
1228.42,1107.78,485.1,111.7,89.2727,122.619,3069.64,3738.59,2257.91,2217.02,2180.29
147.28,56.15,955.29,32.37,95.0866,668.985,1441.76,1794.33,1105.76,1101.97,1201.44
236.07,219.27,434.19,36.23,94.1947,117.771,855.721,1249.08,915.373,919.69,470.42
297.66,48.99,532.29,103.25,93.3356,123.967,1385.9,1610.92,848.432,806.75,680.67
666.78,132.83,346.98,153.42,91.1437,119.768,925.99,1389.83,1056.96,967.15,646.19
1520.55,113.52,99.23,73.68,93.4573,122.545,719.183,1850.57,1730.04,1708.12,172.91
557.16,292.04,424.52,79.3,86.3919,105.811,1325.52,1400.42,683.774,522.87,537.87
185.09,37.29,447.77,128.35,95.2833,220.136,1096.7,1169.42,570.072,586.96,914.74
205.48,134.8,368.08,231.28,91.2297,121.627,1226.7,1266.79,434.167,301.02,599.36
349.88,119.62,365.96,155.79,90.8987,118.884,2215.52,2272,717.192,701.33,553.76
521.51,153.34,597.58,68.3,90.5996,114.848,1453.46,1454.77,295.185,127.36,922.43
207.72,35.27,185.11,89.4,90.0227,108.715,747.522,889.163,464.178,438.4,334.02
718.91,683.46,1003.7,232.98,88.4534,303.434,2666.91,2678.65,370.921,103.71,1487.67
413.67,319.51,223.83,32.24,89.5502,109.991,1765.39,1834.72,597.023,487,256.07
197.54,180.7,420.42,61.58,84.5783,107.635,918.039,934.407,365.734,263.67,482
313.01,296.29,760.61,36.39,91.7447,115.873,1473.49,1492.43,281.099,103.45,988.44
327.86,254.8,398.98,102.29,90.6859,116.894,1092.42,1129.38,435.912,279.79,501.27
376.51,361.94,862.14,63.02,86.9524,638.452,1752.56,1768.91,476.599,255.75,925.16
241.22,1.21,308.5,133.45,88.6004,102.438,502.923,815.231,722.202,788.76,596.39
421.01,193.68,314.16,116.32,88.1504,116.166,1143.37,1253.22,517.385,353.31,730.64
173.49,119.3,262.4,142,91.0877,118.726,625.121,737.818,415.349,349.04,550.21
211.04,120.89,750.26,78.28,88.44,120.526,1291.75,1477.46,822.989,727.49,828.54
304.92,281.01,217.98,74.78,92.5246,85.8505,764.758,905.239,493.755,383.16,635.91
187.81,141.86,220.91,68.46,91.8711,136.32,1033.25,1034.31,132.494,56.72,380.34
136.72,100.59,214.71,44.7,91.4715,103.007,809.862,941.436,438.251,400.81,480.11
183.22,146.45,352.4,107.84,89.9863,115.407,970.381,1234.96,761.991,757.18,490.66
