ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
963.89,562.28,347.21,68.55,87.0873,116.418,1525.41,2081.96,1784.57,1902.88,880.05
1525.98,1165.59,472.17,53.51,89.4115,123.955,4356.5,4942.39,2552.9,2357.17,726.6
910.95,534.78,1165.38,80.24,83.659,1668.77,3272.72,3536.58,1664.87,1397.2,1245.62
1655.26,873.1,615.35,283.1,90.082,336.095,2953.54,3729.47,2630.98,2436.75,1383.35
1175.89,713.29,770.57,30.83,110.027,817.148,3657.08,3843.83,1522.16,1209.88,801.4
764.05,622.99,268.55,140.87,102.818,106.304,1893.96,2168.36,1193.25,1003.28,534.51
1559.89,186.51,188.3,117.18,89.5275,97.4024,1605.34,2590.93,2028.1,2020.6,335.51
259.07,68.21,334.21,178.3,85.2158,124.867,717.817,1096.06,899.341,980.1,1197.65
1102.5,773.04,945.03,69.25,90.1044,130.34,2858.07,3237.19,1845.21,1546.48,1048.19
444.78,239.66,1374.64,562.34,91.9872,1580.52,3509.28,3601.38,1082.51,869.36,2036.03
783.03,169.32,822.06,32.69,89.1405,123.441,1842.99,1847.82,403.558,168.27,885.41
195.59,149.26,4747.74,152.33,88.4528,452.137,1391.3,5307.26,5193.64,5207.74,4936.77
1048.57,258.89,1366.69,35.95,92.7561,130.638,2066.25,2721.52,2032.41,1846.03,1479.79
1133.39,638.8,311.27,231.52,91.174,119.37,578.054,2372.48,2380.51,2462.42,657.42
1316.87,423.92,938.9,580.19,89.9119,343.373,2207.64,3367.92,2736.59,2588,1519.09
793,62.67,878.78,510.33,91.4767,311.443,2222.7,3028.82,2058.11,1983.33,1829.16
1029.78,236.97,1805.43,39.84,91.8462,220.586,1619.62,3337.9,2999.34,2986,1845.27
958.26,410.51,1984.27,1239.38,90.553,4774.89,7415.49,7500.73,1842.45,2042.81,5965.18
415.77,207.73,667.04,105.69,84.8887,146.222,1525.03,1566.92,529.342,339.29,1071.24
598.59,292.78,1381.06,114.3,92.0938,1223.16,1873.99,2932.25,2176.26,2064.33,2025.37
971.27,189.95,236.41,35,85.6118,105.672,446.323,1449.96,1856.25,2492.66,2123.16
780.77,449.08,1134.58,31.82,84.7344,114.405,2614.49,2615.94,612.994,311.73,1725.74
1106.2,219.38,170.63,119.63,91.0268,109.155,856.955,1620.84,1435.86,1387.31,290.26
527.48,270.37,519.23,46.19,90.4846,109.91,1860.79,1933.42,881.875,826.56,846.78
779.88,526.01,435.16,46.79,91.1627,106.586,1152.65,1820.61,1414.81,1257,680.99
689.48,575.64,347.6,125.29,98.6899,124.073,1636.14,1862.74,1082.87,893.65,472.89
1103.91,745.35,1205.33,200.76,89.2613,244.56,3439.78,3488.68,950.578,471.86,1494.42
1230.57,904.03,387.25,95.56,93.1555,130.116,3573.81,4390.15,2567.48,2560.5,671.55
758.74,493.1,1205.33,66.05,93.1582,2138.56,4037.72,4043.12,622.704,288.13,1375.33
167.46,64.49,791.98,50.2,90.0979,470.447,3918.38,3960.38,1063.03,1513.79,1891.85
666.39,664.43,513.31,30.02,92.1495,1025.88,1911.24,2593,1892.06,2000.1,693.21
1314.06,944.94,544.1,104.08,88.3992,137.409,1571.79,3048.15,2731.89,3111.57,2992.51
1254.97,904.67,166.07,120.41,89.3693,120.017,2949.36,3496.78,2057.82,1962.64,358.79
1087.27,448.4,886.99,78.1,93.11,132.228,861.719,2516.26,2464.89,2502.22,1301.93
1290.09,1267.13,257,254.42,93.1047,105.929,3053.09,3818.56,2452.06,2245.94,637.8
1091.68,981.02,1154.68,81.05,93.8722,298.556,2019.85,3334.11,2363.69,1889.61,2150.65
1891.97,862,322.97,187.92,93.9418,127.221,1733.17,3435.21,2982.89,2863.16,638.57
1072.49,818.36,610.45,71.57,105.257,99.6115,1050.47,2588.25,2407.36,2348.96,682.02
716.59,421.52,485.32,171.94,86.9621,123.325,1984.42,2625.51,1630.3,1516.19,886.54
1206.59,492.37,637.41,59.14,92.4338,99.3382,1540.98,2639.08,2234.5,2203.71,696.55
296.23,221.34,1061.77,138.51,85.7058,846.682,2935.82,3267.53,1361.56,1246.84,1915.16
958.6,63.3,487.06,132.91,89.1804,241.62,1829.25,2086.28,748.894,477.65,1451.36
952.15,680.64,313.09,102.58,93.1049,122.614,2402.75,3143.12,2015.57,1999.51,553.47
583.05,273.05,1149.3,31.8,78.3849,366.806,2364.67,2392.12,534.366,351.38,1962.45
779.29,109,456.57,36.46,91.0945,122.38,2751.11,2965.92,788.646,749.64,1653.01
1465.26,213.66,693.91,89.76,91.4973,124.152,2486.57,2725.82,1403.76,1104.06,783.67
919.3,386.98,548.44,120.2,91.3013,121.083,1817.21,2505.83,1810.25,1775.39,715.96
515.42,95.79,337.77,153.82,94.0702,119.044,975.806,1112.46,646.653,539.82,772.66
644.67,345.78,1718.23,244.59,88.2862,1315.8,1881.04,3016.78,2348.82,2258.86,2010.14
884.36,425.63,590.26,41.51,90.1094,120.218,1998.23,2730.35,1954.21,2013.34,862.21
397.7,332.11,212.13,185.4,92.1741,112.223,2437.46,2670.32,1091.86,1080.16,464.45
966.55,33.23,104.45,94.78,37.5177,106.649,2224.35,2515.36,1264.12,1359.38,255.7
2499.7,771.03,409.18,85.91,93.6102,122.55,1316.26,3971.99,3740.97,3731.01,641.12
1015.93,351.68,230.2,93.23,91.5596,118.303,3245.09,3589.1,1572.31,1543.31,323.43
