ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
712,73.44,389.38,166.41,90.0991,115.818,1517.87,1540.03,447.26,251.95,555.79
420.71,236.21,236.54,116.46,91.379,90.8623,969.336,1060.54,499.446,347.61,455.22
224.12,102.82,486.25,112.4,95.9302,120.085,562.245,1082.37,964.969,1008.04,707.45
354.27,187.71,561.67,93.8,78.5279,125.085,1204.83,1212.55,257.411,101.05,655.47
214.58,168.2,612.86,66.89,84.6923,113.846,1690.08,1759.11,389.869,197.49,1072.18
928.97,189.21,298.52,39.22,89.5702,113.759,699.652,1542.02,1342.86,1283.83,426.37
362.56,178.38,350.49,93.07,90.6589,99.2865,889.71,1083.29,804.748,833.36,801.56
355.34,151.8,141.3,59.09,91.2095,116.476,690.655,865.679,589.944,572.62,381.26
961.51,204.95,107.04,44.99,92.6495,79.1432,992.982,1517.26,1475.44,1769.16,815.03
703.64,159.48,641.16,89.83,94.5058,120.564,1978.4,2066.29,762.141,539.94,981.84
1214.97,267.91,46.58,36.29,93.671,87.3528,3522.9,3794.1,1465.5,1449.21,175.91
2402.29,334.24,55.03,33.38,88.0557,115.091,1068.12,2872.56,2299.49,2044.65,1654.34
955.06,171.5,1300.47,225.17,90.8978,477.424,2629.78,2757.41,1215.46,859.78,1525.64
1736.42,781.58,757.32,31.09,89.6305,198.327,3085.57,3674.74,2274.47,1957.39,826.48
587.65,118.13,440.07,139.25,94.4154,124.059,1340.96,1503.75,835.948,713.95,641.51
504.27,411.85,1113.48,163.68,89.4836,913.694,2364.81,2661.94,844.875,481.32,2599.61
374.8,103.18,232.36,71.84,90.3029,78.8141,1852.34,1969.81,703.196,686.52,304.2
561.08,419.5,862.39,61.17,84.4666,275.456,2579.27,2619.95,708.789,431.64,979.95
574.73,418.31,388.35,53.58,92.8343,89.4842,1904.53,2325.9,1329.52,1280.75,511.76
836.37,166.03,238.99,87.05,92.2154,86.0758,1033.88,1580.5,1231.4,1202.91,326.04
