ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
1162.99,1053.49,944.45,38.44,88.9128,124.108,4835.83,5296.9,2394.3,2205.69,1916.36
492.18,372.72,1493.18,474.34,87.2893,611.235,2156.94,3010.48,1917.22,1508.94,2864.18
945.09,605.64,1722.66,838.55,87.694,2406.02,4077.19,4604.2,2417.81,2139.33,2561.21
1849.41,599.09,723.71,121.95,95.2385,717.562,2671.31,3442.98,2483.38,2327.41,979.77
974.5,692.06,2374.77,61.23,93.0801,233.256,3577.5,4123.73,2548,2110.12,2436
951.89,700.27,294.92,161.33,96.997,104.408,1772.5,2593.04,1696.58,1677.62,2162.33
1368.72,1275.46,467.6,183.62,88.9837,151.979,1456.34,3354.55,3094.12,3031.57,651.22
912.57,831.62,1316.67,39.91,91.8219,120.118,3892.21,4309.24,2067.53,1789.6,2108.16
531.26,335.59,614.38,107.86,90.5171,122.247,2299.52,2318.82,374.942,154.13,1198.08
318.76,209.56,338.33,66.11,89.3257,122.514,1439.6,1455.18,348.494,215,404.44
1539.09,626.79,3304.84,37.96,89.165,635.873,7406.76,7549.58,1875.4,1154.51,4724.25
123.62,26.96,357.01,43.19,95.7082,95.4168,3293.04,3305.77,367.68,331.39,400.2
2340.27,396.2,496.79,88.17,96.1924,117.963,4666.39,5335.65,2617.9,2326.84,1342.56
415.26,152.23,1541.5,85.99,89.6631,242.819,1682.89,2761.04,2255.67,2325.14,1786.86
2351.19,860.54,767.76,71.83,90.7751,254.529,1906.24,4194.09,3666.61,3461.02,1475.62
474.91,463.35,486.7,48.43,92.6371,92.0927,616.037,1506.47,1957.98,2769.41,2099.66
613,233.85,221.15,43.06,87.7339,106.945,785.407,1191.57,956.213,922.47,264.21
1430.43,404.32,2071.85,74.4,91.8073,2491.8,4950.06,5235.47,1999.89,1443.64,2410.41
851.84,714.27,198.53,66.26,91.4383,57.6754,1330.99,2254.85,1836.87,1848.53,396.27
486.75,184.57,535.49,109.44,81.7994,122.104,1237.69,1601.32,1056.25,962.91,754.11
910.98,641.44,611.95,91.7,92.1439,126.348,1333.51,2465.19,2081.69,2008.62,886.04
539.54,223.64,2031.3,76.26,93.1729,819.105,2819.88,3201.26,1983.67,1975.83,3582.76
1008.76,271.92,738.54,443.96,90.7008,309.419,1034.14,2554.81,2427.9,2471,1545.85
723.63,557.5,545.78,55.29,90.9885,127.068,1724.09,1914.67,1088.7,875.48,673.94
1119.65,635.66,608.12,80.77,90.9955,118.758,1960.73,2547.89,1937.89,1859.7,2444.27
199.67,95.37,237.11,123.24,91.9705,103.833,734.61,739.735,410.45,464.7,885.51
888.44,771.29,638.02,88.88,91.9083,122.318,1180.91,2542.86,2461.57,2621.31,1151.05
1541.96,1020.19,927.46,112.54,92.0134,2335.02,5885.55,6512.09,3041.63,2917.53,2201.82
849.23,253.45,1144.24,70.51,90.2141,607.445,1081.69,2379.45,2117.23,2088.15,1423.69
897.17,833.4,356.48,112.27,88.6924,89.3189,1939.3,2415.55,1790.09,1791.68,1011.49
523.46,490.85,309.37,177.72,89.4875,121.009,1206.79,1524.22,1036.73,887.79,487.09
