ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
442.7,393.19,1111.4,125.41,89.1784,269.488,745.68,2111.05,2046.43,2070.74,1268.98
983.61,456.57,1176.83,30.01,95.2424,127.993,2085.49,3110.81,2428.67,2383.43,1507
905.12,481.74,304.08,237.95,81.8102,127.126,909.783,2097.88,2042.04,2192.92,882.02
1521.47,783.17,332.7,121.67,84.8243,122.521,3896.54,4501.49,2376.18,2253.09,454.37
849.56,296.87,461.77,46.04,88.3991,113.739,3314.15,3423.06,1951.76,3049.11,2762.34
564.08,555.61,536.35,111.43,91.0745,122.232,2940.58,3264.96,1548.38,1509.48,752.66
503.69,432.29,1188.2,61.88,95.3855,231.355,1615.58,2197.23,1918.13,2011.45,1954.67
679.58,384.11,1438.03,198.52,86.9882,1395.47,3026.27,3045.14,1259.53,1408.62,3653.41
907.57,652.36,521.9,90.63,66.9763,119.303,4955.5,5086.8,1385.25,1158.94,612.53
814.81,458.89,1413.3,67.42,87.9437,843.083,3513.72,3733.75,1100.63,708.75,3277.18
1072.75,493.59,747.91,77.08,91.6085,161.952,2526.97,2875.38,1610.73,1379.38,824.99
1031.2,271.87,133.59,64.01,102.686,1185.37,2343.7,2654.83,1389.11,1423.29,555.32
1859.95,80.43,1712.95,743.54,92.4541,2707.7,4618.52,5363.35,2798.78,2485.34,2758.6
801.33,762.91,538.7,104.8,96.2098,212.715,3561.9,3934.52,2204.77,2592.74,2388.8
917.43,186.19,280.08,266.3,84.7498,113.571,1846.77,1996.54,963.998,772.27,546.38
677.46,439.12,1012.55,252.05,91.6004,1212.63,2878.9,3634.07,2159.83,2089.94,1612.84
945.44,372.18,3109.81,32.28,90.2231,1382.25,6939.41,7445.99,3115.39,2735.58,3172.66
1181.05,448.64,1199.61,44.93,76.8153,1584.48,2846.88,3668.01,2368.14,2196.04,1292.28
1901.95,218.31,413.68,121.14,91.6691,127.117,2435.64,2998.27,1923.39,1684.6,623.18
581.18,511.33,656.78,234.98,90.7108,2306.99,3293.15,3627.09,1460.62,1404.96,1070.74
1476.11,321.02,1946.29,630.43,91.8735,9265.92,12200.3,12202.4,1199.62,788.2,3205.84
1365.99,679.63,842.08,51.61,90.7353,112.162,2881,3886.53,2690.46,2612.15,893.69
975.55,563.31,1715.42,79.06,91.645,1147.25,4130.55,4160.42,960.849,487.59,1794.48
339.4,257.31,518.33,35.39,88.0412,116.591,2080.57,2233.63,842.223,728.52,642.45
454.42,397.32,543.54,113.07,90.0301,122.198,1503.03,1526.82,532.717,322.81,749.9
992.48,870.74,636.11,64.43,91.432,103.884,1072.09,2570.3,2344.88,2246.59,937.94
467.01,45.38,648.13,87.19,55.9344,124.603,1271.94,1306.7,472.418,290.57,735.32
740.63,46.77,1832.9,53.22,92.5015,375.109,5180.62,5339.5,1620.32,1325.11,1886.12
2230.36,776.02,2078.74,61.93,89.3599,1593.23,8986.67,9062.76,2074.55,1378.84,2301.35
973.41,574.52,689.73,64.95,94.2916,116.927,2226.7,2451.27,1025.82,748.56,1797.24
898.92,588.12,488.77,67.64,87.4439,113.054,2035.78,2268.34,1071.48,757.12,791.46
1691.76,334.95,571.28,101.29,99.2137,110.797,5319.55,5610.3,1706.93,1302.87,1128.85
583.89,526.88,332.32,139.7,93.0573,102.798,574.766,1599.55,1505.66,1480.84,559.07
1721.28,1359.06,2551.48,42.81,90.0315,5284.84,9033.31,9143.46,2032.78,1180.71,3022.6
389.86,192.92,1252,39.17,90.9813,120.413,3117.64,3282.18,1257.35,1092.52,1354.53
605.39,568.6,548.32,95.17,92.9442,114.25,2454.28,2514.98,880.77,673.29,1066.42
678.55,174.44,1701.25,36.45,89.6886,270.242,2290.05,2703.84,1679.16,1400.2,1805.78
2329.66,173.34,211.32,172.67,89.1397,118.203,2463.75,3359.93,2421.15,2268.22,383.99
392.4,275.83,243.16,203.36,92.7477,92.7402,1559.99,1624.46,581.295,431.78,446.52
1775.71,1403.2,897.79,31.63,90.4648,120.732,2767.94,4150.5,3678.11,3757.9,1558.1
1156.76,184.54,2668.6,68.74,91.3094,1482.11,3348.87,4516.41,3303.31,3120.92,2773.35
701.86,604.1,339.56,143.24,91.6277,118.844,1628.11,1968.75,1202.78,1003.8,565.92
1341.69,385.85,1067.71,135.31,90.0096,1678.27,2730.42,3796.39,2716.53,2684.42,1326.57
212.3,67.4,652.97,30.39,97.5414,107.263,2019.83,2156.54,1319.64,2203.67,2349.74
326.09,135.82,978.11,41.45,63.3953,120.038,1171.53,1627.32,1285.61,1274.95,1019.56
330.54,264.89,1420.67,67.9,114.432,230.55,3817.93,3928.86,1523.6,1557.65,2289.18
911.77,648.62,195.47,67.41,89.2344,464.679,3202.03,3568.35,1785,1906.64,561.26
