ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
178.73,47.75,79.42,64.38,90.758,84.0559,248.774,428.973,457.102,591.69,376.36
987.19,78.58,174.05,74.83,105.616,79.2677,794.635,1318.37,1083.87,1000.16,325.48
333.87,5.6,196.96,109.95,92.3758,98.5318,601.875,689.718,410.236,351.41,306.91
155.64,102.91,570.31,57.23,92.0447,123.008,582.239,929.638,758.127,722.1,670.61
104.63,38.5,332.08,76.48,91.4755,113.077,672.745,835.976,518.426,525.98,438.79
181.69,39.44,361.4,89.67,92.1232,108.31,1111.65,1270.9,661.438,688.16,451.07
177.52,69.2,227.07,142.6,93.6989,130.389,468.485,717.151,738.848,971.36,914.4
207.63,142.66,183.47,76.02,93.0009,117.464,901.078,1023.78,473.256,417.25,343.04
245.88,97.83,167.82,98,93.525,868.531,1127.54,1246.15,513.35,529.55,806.24
293.49,166.22,526,82.42,89.6477,122.323,1032.73,1076.47,440.116,287,742.19
236.9,113.93,293.46,118.52,91.3792,118.337,986.158,1050.1,438.563,346.42,411.98
242.93,114.14,318.92,129.41,93.9683,105.048,987.293,1028.4,397.434,293.68,494
587.73,248.35,223.45,169,86.1763,115.14,1745.19,1802.87,539.104,346.73,424.79
207.25,33.36,393.36,76.59,112.088,122.765,578.503,753.34,627.235,783.78,1111.7
315.75,262.85,326.53,46.71,91.2659,83.7286,948.322,970.178,320.444,179.52,373.24
381.31,371.68,148.64,75.58,91.6246,118.68,839.016,1022.84,732.238,712.51,457.85
196.85,24.13,189.12,135.95,91.9177,122.089,349.776,595.883,492.821,499.37,523.18
775.83,446.9,147.23,128.2,92.5781,124.705,1157.63,1518.62,1092.73,969.3,275.43
127.66,86.84,224.34,112.06,90.9276,99.7815,637.615,649.541,223.212,149.52,336.4
297.96,57.14,86.77,62.47,89.293,35.6627,304.06,559.622,518.592,570.19,340.74
301.24,23.06,526.88,42.54,87.1192,121.663,624.022,978.1,716.032,631.95,992.26
175.58,103.82,183,40.51,87.5616,122.615,408.982,526.514,324.89,262.36,264.75
225.46,223.81,193.88,37.67,86.7377,113.125,799.711,968.074,578.061,556.7,231.55
530.89,154.35,289.21,47.76,93.6839,105.27,1422.6,1468.8,452.159,311.46,511.98
237.6,106.4,300.37,287.45,93.5601,123.677,1083.83,1285.83,630.674,690.19,1520.2
349.4,120.61,295.87,157.77,90.7158,123.712,1121.65,1121.82,137.411,41.72,498.39
111.5,64.5,71.86,65.16,90.8925,120.779,458.198,474.184,153.606,128.72,137.02
118.8,53.52,132.3,99.1,90.4331,107.308,682.87,769.773,312.723,265.88,325.72
367.66,237.92,60.96,60.11,94.2205,100.305,480.474,779.074,638.328,611.83,121.07
238.05,124.58,223.3,55.85,89.2086,109.976,608.446,725.874,445.197,386.19,356.95
329.33,46.74,224.74,152,90.5748,107.269,620.264,765.657,459.568,356.98,493
248.71,109.66,80.27,36.59,89.9562,78.7663,342.269,481.94,372.767,361.48,160.55
319.1,201.66,303.03,92.66,91.2147,114.479,944.417,973.084,373.895,246.94,395.69
630.05,191.33,396.58,49.47,89.7708,76.6505,1223.12,1340.46,750.298,620.41,526.44
124.06,42.78,269.09,184,92.2624,110.189,1625.12,1653.28,390.879,343.36,453.09
649.19,354.29,158.24,64.65,89.6818,115.502,954.839,1247,915.897,838.84,222.89
196.91,102.62,69.52,68.72,90.299,114.349,230.745,479.83,449.014,480.43,201.59
340.43,46.78,336.11,38.49,94.4863,79.553,892.814,906.163,277.188,170.28,415.35
863.06,296.74,151.96,92.61,89.5146,119.702,1096,1476.66,874.294,639.73,577.32
234.88,5.72,111.15,54.3,92.0126,80.009,554.223,602.532,278.915,252.37,237.83
349.02,253.27,241.61,172.69,91.9772,101.641,1311.3,1530.76,345.788,242.52,1455.88
456.22,327.05,494.57,60.41,96.7813,114.967,1385.06,1407.23,428.439,231.76,554.98
190.26,108.69,542.96,57.09,81.023,120.716,1194.27,1254.21,501.066,392.39,633.14
296.92,71.94,299.01,81.28,89.8736,113.823,797.364,802.112,235.446,135.61,414.66
306.45,44.5,249.35,49.88,92.0597,117.044,512.234,681.902,539.143,537.86,443.85
304.87,151.64,219.66,93.41,90.5096,110.279,604.449,790.084,563.795,503.45,313.07
418.43,99.89,87.2,31.21,91.463,150.172,1034.44,1174.72,520.081,455.74,280.59
209.83,170.47,178.3,41.22,90.757,89.8541,614.549,634.377,277.624,224.19,497.19
282.67,178.67,99.72,35.19,87.9541,116.309,376.16,656.704,556.472,555.74,262.02
353.8,169.78,269.76,113.18,90.8488,114.101,824.943,951.601,537.374,429.97,726
209.14,105.65,200.64,64.6,92.5017,80.6735,960.509,1038.28,432.166,390.04,396.25
367.46,39.95,413.6,39.46,95.4154,102.471,944.52,963.241,237.454,110.61,556.64
216.61,70.88,232.54,226.57,89.8311,124.611,845.454,902.301,373.364,268.68,500.15
367.59,81.64,195.29,116.42,92.1798,121.167,688.051,805.47,503.174,434.55,311.71
603.25,184.7,614.89,65.45,90.3553,121.132,1513.2,1519.3,388.3,190.94,766.66
147.91,55.28,162.32,111.82,86.843,112.31,440.242,505.703,284.151,228.47,274.14
269.94,108.45,221.13,149.05,87.5967,376.813,689.263,777.144,398.806,428.47,606.55
189.17,107.84,489.79,41.37,77.4679,115.725,783.083,904.078,623.493,618.49,698.49
445.95,309.27,677.38,44.74,90.3269,355.175,2262.5,2265.86,293.085,114.03,802.45
122.18,108.1,267.28,257.85,81.3312,113.372,516.03,787.032,645.518,634.45,699.02
609.27,148.18,170.13,101.14,83.3532,99.1422,771.406,1079.72,814.84,749.67,271.27
290.54,105,426.53,40.04,90.7186,129.411,1312.95,1314.3,200.546,89.73,523.89
351.59,107.77,413.94,116.54,92.2015,120.409,944.502,1065.96,605.802,499.02,530.48
349.67,66.47,295.26,89.47,92.7198,107.449,788.096,819.785,395.788,348.75,690.03
482.17,328.56,207.14,38.86,88.9205,119.844,855.588,1097.42,799.907,740.15,312.78
152.06,66.97,235.26,196.02,121.231,114.471,512.137,766.652,551.482,522,532
119.28,35.46,126.48,77.94,80.3857,100.387,464.234,567.588,394.026,468,304.35
