ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
280.75,111.94,52.52,41.62,88.6971,66.3612,422.033,598.502,434.567,419.05,94.14
229.86,108.82,54.46,49.32,88.3162,109.07,592.97,671.967,305.193,283.84,135.77
279.99,258.95,777.75,65.57,92.5051,358.454,1854.17,1949.76,820.017,683.64,979.67
191.39,148.7,167.02,45.92,92.0832,109.197,594.961,749.292,417.676,359.74,277.22
370.67,187.06,363.36,103.13,91.8373,124.62,1542.5,1568.11,426.108,280.89,466.49
217.47,178.22,189.82,91.11,122.006,110.636,723.629,759.428,362.571,305.74,451.37
347.81,89.21,309.92,71.74,90.3723,109.112,875.068,894.116,537.03,608.35,1035.86
212.05,107.99,91.8,37.26,93.6713,75.5663,261.56,499.81,345.476,283,306.97
167.54,93.72,195.28,71.56,90.9398,109.535,284.064,579.233,584.966,680.54,490.11
124.84,121.79,583.04,80,88.6216,120.662,1096.93,1299.79,341.488,164.34,1989.57
139.96,47.58,252.18,127.99,92.9506,110.483,623.545,722.359,425.372,394.38,380.17
289.18,201.29,258.02,147.62,88.0141,128.387,909.704,919.456,273.701,147.17,405.64
394.4,226.68,194.09,37.59,90.4408,50.8978,767.671,866.126,619.262,681.76,871.13
143.69,42.13,179.31,115.56,90.6417,125.174,857.987,873.558,438.123,714.73,1201.5
143.94,115.51,190.68,101.91,90.9724,117.356,650.773,652.532,89.0285,27.3,292.59
157.95,86.61,225.69,84.23,95.0374,91.1508,511.648,744.779,514.399,489.31,404.44
225.18,161.59,273.46,217.47,89.3523,122.795,833.546,897.32,449.925,341.39,524.2
288.47,180.67,411.17,118.05,89.5741,122.654,1749.32,1890.67,794.982,739.59,579.26
561.14,312.53,213.91,128.82,88.3557,111.538,1169.94,1328.54,439.739,533.37,1503.29
198.17,50.32,394.31,89.02,90.6522,106.383,294.28,776.493,690.868,665.61,627.74
252.17,128.29,180.08,40.9,92.3575,115.465,823.442,1014.19,541.248,494.69,409.42
294.99,208.73,243.11,156.15,89.1318,124.129,625.1,904.45,750.835,737.57,553.35
190.64,119.38,173.81,116.8,92.627,107.235,640.397,645.439,176.453,97.97,380.69
318.17,125.8,128.97,103.32,90.9083,74.1921,860.202,939.762,122.154,101.33,701.94
220.71,55.74,467.46,101.61,55.18,123.861,751.039,850.205,380.301,350.31,1017.08
338.38,115.54,413.51,52.16,90.3259,101.735,808.948,933.928,605.651,552.48,662.17
427.13,20.27,184.31,155.01,91.0077,117.768,1187.12,1208.27,572.639,658.43,820.84
227.8,34.93,220.61,53.27,97.801,86.3568,384.14,601.484,511.719,537.86,325.44
1107.95,112.47,80.23,31.61,118.229,99.5814,553.689,1347.84,1242.27,1228.72,221.95
411.42,196.98,258.58,61.68,91.187,114.864,868.276,988.549,572.345,470.28,320.26
491.98,135.79,154.96,43.35,80.9897,113.465,301.547,859.153,777.686,744.03,266.06
143.03,109.31,392.13,64.81,90.2691,107.378,778.558,806.735,493.639,945.67,1760
492.11,290.42,265.03,223.41,91.3037,109.473,1237.23,1286.12,468.334,273.34,629.95
689.8,435.35,941.11,51.18,91.6353,119.808,2159.95,2164.33,477.905,204.59,1110.95
306,194.96,166.87,114.33,90.4579,122.377,1261.9,1350.24,538.722,475.09,492.39
425.79,11.41,426.05,103.39,118.764,112.907,1565.8,1577.35,515.273,472.35,811.35
386.13,36.04,313.22,103.33,91.5587,123.079,939.883,982.241,344.108,213.45,495.92
440.55,76.81,206.37,162.4,89.1346,112.558,644.661,915.459,521.762,394.41,849.16
580.69,214.94,412.74,231.66,93.1545,221.953,1803.59,2010.05,1016.19,905,730.2
256.92,132,419.88,110.91,92.6278,127.181,717.541,1057.93,803.48,770.57,574.45
574,351.31,699.34,89.63,91.0801,125.932,2261.53,2280,177.284,37.22,1123.37
391.22,126.8,160.94,88.05,91.3626,111.248,765.586,892.475,537.293,484.58,317.98
492.44,278.12,192.94,105.1,92.7602,120.302,1715.14,1805.08,689.813,592.66,356.92
283.55,52.04,65.34,47.73,89.2432,35.6501,329.378,465.58,362.262,344.37,297.87
110.34,97.03,156.53,56.38,89.6402,119.049,328.522,487.563,389.886,417.95,281.52
374.01,269.84,101.94,58.37,83.3259,37.6231,356.782,851.437,843.754,908.71,330.77
202.47,131.31,112.27,47.74,90.8153,119.343,759.804,786.038,310.023,280.91,297.37
354.84,342.43,188.67,127.37,92.1426,121.061,956.616,1157.24,708.439,611.5,370.07
337.42,159.11,339.81,114.95,89.7854,110.602,926.493,972.551,445.136,320.28,454.76
160.04,153.27,218.95,80.89,95.6812,121.78,485.333,695.506,501.659,478.61,511.75
532.3,269.38,563.2,114.41,94.9495,1414.64,2463.99,2471.97,445.873,289.42,1071.59
274.16,80.33,124.2,45.33,90.1094,55.8681,773.814,903.279,394.207,324.08,338.65
258.04,68.08,372.54,141.23,89.2684,123.395,699.834,873.704,400.239,446.35,1386.01
951.9,353.42,434.14,78.76,87.8727,94.2685,1628.65,1828.63,968.492,763.92,1078.06
221.23,40.9,286.02,59.6,91.2544,102.715,698.191,785.499,445.527,415.8,423.26
338.56,112.45,169.3,87.49,88.2026,112.117,815.735,838.855,310.244,216.1,256.79
144.87,130.64,502.55,95.34,96.2623,123.603,813.621,910.617,584.919,914.71,597.89
237.87,75.49,211.05,79.65,91.5423,107.961,711.513,713.412,214.533,150.77,412.2
179.76,38.29,166.37,57.43,95.356,98.8172,482.349,617.541,420.909,449.01,314.21
243.79,156.35,479,35.36,89.1508,113.596,919.145,1069.42,657.889,595.25,575.25
480.59,201.13,297.81,81.66,91.7576,89.7327,924.141,1074.11,657.217,539.1,379.47
576.73,70.22,159.25,52.47,94.4487,85.2616,751.373,873.659,665.571,896.35,1395.72
293.29,105.55,547.7,95.24,87.2302,1148.95,1648.81,1694.91,477.39,337.1,700.22
284.21,260.66,109.61,88.51,92.3904,121.836,366.596,776.289,808.806,968.5,631.66
293.63,195.55,219.2,112.36,88.1164,118.002,494.877,857.133,740.261,724.93,331.56
165.43,142.77,251.71,233.42,86.3222,122.112,700.883,1045.96,758.023,735.26,585.4
112.86,15.8,85.77,55.87,90.7178,628.017,790.414,821.867,263.666,305.36,339.8
266.13,192.06,160.92,39.89,95.3263,118.954,890.583,958.226,397.199,321.84,235.61
196.2,148.11,423.83,72.73,83.3594,119.538,772.755,1075.72,708.165,637.52,757.21
315.46,115.13,136.74,121.75,90.7751,121.328,650.632,706.977,326.284,227.39,326.84
725.34,269.78,351.26,89.32,92.5876,89.0378,1315.45,1444.13,802.837,637.81,440.58
234.31,169.61,1047.88,37.56,89.7528,109.511,1402.27,1568.14,747.338,514.42,1290.04
184.54,7.59,66.08,48.92,60.4373,45.7915,287.95,353.792,264.51,283.08,197.84
186.2,161.1,229.35,78.64,91.4663,104.538,891.45,1006.56,536.612,528.46,635.35
158.35,137.86,342.81,256.85,89.7507,125.966,1041.85,1182.48,768.018,817.59,828.34
264.09,180.44,198.01,43.6,89.4968,95.1472,741.94,797.597,333.226,231.6,295.42
389.8,74.68,397.73,81.7,79.2106,96.6226,973.137,979.734,223.143,94.72,479.43
237.68,85.16,220.03,74.15,86.1314,116.259,356.766,689.775,607.519,625.25,294.18
226.99,179.02,338.79,124.54,91.0699,121.996,814.068,891.585,550.335,496.3,694.54
462.86,116.64,426.05,63.44,91.9451,112.202,1041.34,1088.62,507.713,377.44,565.56
376.64,127.76,154.31,118.74,87.4252,119.283,1118.16,1152.84,608.785,1558.17,2377.78
366.22,323.7,325.73,102.47,92.7964,104.132,1100.55,1137.58,550.458,464.36,768.69
447.51,261.91,168.22,58.03,91.4275,76.4267,534.331,941.84,804.115,764.63,399.62
312.9,70.4,206.31,75.22,95.006,111.24,813.553,854.035,339.889,256.58,281.53
500.35,320.94,600.53,72.31,94.0679,335.43,3051.84,3073.52,505.185,292.56,926.18
321.24,58.58,318.77,110.26,93.2716,125.656,708.508,836.304,516.789,427.06,464.82
259.64,17.87,133.44,90.02,90.6104,113.516,343.531,526.465,450.572,483.55,453.64
653.68,102.18,151.81,117.18,88.2323,73.2046,904.136,1069.95,683.542,586.29,307.03
285.59,150.73,229.04,31.91,90.4413,98.0466,803.961,827.881,259.405,255.42,669.85
292.19,105.64,295.72,243.77,92.5923,126.197,904.068,1228.19,843.296,815.2,1064.31
145.15,142,297.22,141.31,89.8253,117.609,715.305,826.704,486.739,418.49,438.53
174.11,55.23,211.72,202,93.2808,121.691,841.486,965.533,451.301,630.76,1243.66
308.83,185.51,453.44,79.33,90.229,96.9954,1335.77,1430.04,902.499,1217.09,1532.24
253.14,233.32,238.87,32.64,96.036,114.466,959.418,1052.89,513.338,451.65,271.51
264.74,60.79,224.95,64.23,93.319,114.606,1009.26,1036.66,300.532,235.32,493.28
325.46,96.75,153.78,59.82,90.2399,122.944,263.966,672.674,689.668,770.98,441.97
312.95,71.33,194.15,128.13,90.2067,101.625,706.58,728.516,285.255,267.12,765.61
278.3,189.61,206.91,140.36,94.4974,99.3002,1162.48,1176,244.395,124.15,386.49
259.35,35.28,295.87,88.58,93.9418,110.111,700.131,787.771,340.344,252.71,754.6
297.25,119.75,195.1,32.39,89.2545,45.6479,317.561,654.115,638.486,676.48,359.54
452.96,78.87,184.28,34.38,96.8194,65.3346,825.619,887.169,799.343,1217.5,1140.96
325.69,130.73,315.77,45.61,84.9911,110.632,835.559,843.821,351.287,274.22,678.78
332.09,281.42,200.12,144.67,90.6223,93.3972,961.539,1006.98,437.595,320.47,491.78
248.07,92.29,285.4,36.48,91.5582,63.3513,665.488,702.967,329.481,248.41,321.88
128.28,11.9,596.2,72.22,91.371,116.576,1095.64,1312.74,837.745,940.98,945.14
136.72,72.75,464.74,199.07,94.4925,126.59,523.546,995.924,875.83,905.69,821.25
289.14,137.81,161.3,118.86,91.6056,118.425,845.289,1093.01,684.124,702.85,610.85
222.7,160.59,73.05,51.95,89.3248,111.774,446.22,573.327,389.769,402.67,379.05
382.4,72.16,113.6,54.72,92.68,121.598,487.079,721.632,579.662,612.64,357.97
211.11,98.39,201.47,75.35,91.1026,109.532,689.748,777.108,242.468,162.83,628.13
271.09,204.44,92.63,75.54,84.1312,100.334,1449.6,1488.99,447.213,426.78,274.74
324.03,263.61,315.6,55.82,90.8969,458.963,1634.83,1854,880.05,861.78,794.09
323.42,267.34,195.31,59.14,85.4706,93.6504,983.348,1043.54,379.95,248,467.66
211.39,33.44,347.44,58.9,92.1757,96.0843,705.846,725.381,431.663,562.76,972.28
184.73,6.59,423.23,129.23,20.9944,123.384,621.102,778.484,554.635,780.16,1787.38
622.31,428.08,810.58,218.35,91.5506,452.837,2371.86,2575.14,1277.8,1097.39,1423.7
252.24,169.03,144.61,120.43,91.9874,99.1432,831.86,881.203,597.157,772.9,1404.31
622.88,48.15,142.9,65.02,94.554,89.7216,625.442,928.788,724.242,678.47,310.9
814.15,26.5,355.31,151.18,90.4262,119.259,1336.26,1379.41,402.687,194.87,631.82
287.15,40.61,289.71,92.68,91.2725,119.434,282.445,727.173,688.496,694.49,419.35
153.91,18.63,591.23,47.27,93.4407,401.685,623.448,857.005,600.596,565.73,691.8
134.25,94.93,183.32,107.03,90.0317,122.719,526.64,554.834,524.081,1555.12,2104.99
