ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
1740.7,122.46,323.31,84.46,93.7247,109.224,1554.99,2280.61,1753.46,1656.3,1219.54
571.65,250.4,1130.03,61.22,90.4842,666.265,2016.86,2220.97,1169.61,934.22,1222.83
594.89,447.23,552.7,89.37,89.5976,114.462,632.674,1741.33,1411.17,1207.02,1058.52
2854.68,458.94,289.94,140.27,90.1198,106.767,3901.65,5107.52,3348.66,3191.96,602.65
1320.03,744.63,238.03,82.11,90.5235,101.127,2019.66,3080.78,2312.29,2274.47,396.7
934.25,438.7,263.04,159.82,90.1952,108.061,3193.26,3332.38,1224.81,1095.29,560.9
382.1,253.46,596.98,30.7,91.4282,233.427,1758.6,2141.84,1662.71,2359.65,2486.09
1015.33,352.11,336.2,172.49,96.673,117.969,1123.02,1903.01,1489.71,1496.5,1743.69
2019.92,301.54,360.22,96.07,90.2465,113.985,2556.42,3164.81,2040.48,1793.7,518.24
632.33,606.96,571.34,54.1,84.9245,122.201,1945.31,2413.47,1540.64,1445.48,625.44
1033.87,118,144.97,33.37,57.764,81.7719,915.329,1447.03,1147.44,1090.79,685.94
264.11,243.16,628.42,35.91,91.9286,535.602,3888.77,3909.72,749.979,735.74,1059.11
894.33,314.98,394.1,100.59,80.5202,114.527,1277.11,1800.99,1420.03,1361.09,557.91
1348.94,55.11,442.37,146.82,87.2414,124.351,4143.1,4591.19,1864.61,1758.72,838.72
1023.44,320.52,301.48,126.02,92.1201,108.542,873.71,1804.01,1249.2,940.16,1264.23
1429.52,542.94,453.34,100.61,88.4676,124.308,987.708,2541.56,2566.84,2709.15,894.36
821.21,782.02,449.43,446.29,91.8741,195.949,1939.21,2537.39,1999.79,1942.3,1224.85
523.07,71.25,403.55,111.67,91.2853,114.882,641.95,1132.38,1097.92,1184.22,781.14
781.5,346.03,665.55,185.22,89.0337,203.842,2157.78,2465.44,1332.64,1122.03,948.05
717.85,154.78,1005.59,30.3,90.1662,107.431,1570.47,2365.98,1982.17,2146.76,1458.29
613.12,538.86,286.42,273.7,90.7245,139.015,1304.48,1843.07,1408.11,1321.71,560.12
449.22,294.81,357.02,62.81,91.6617,106.908,1388.78,1497.07,676.243,535.82,607.11
937.01,90.09,1734.02,467.71,91.7809,1862.61,3376.64,3435.98,1132.71,902.8,3015.44
1327.99,301.74,225.52,164.13,93.0237,80.89,1417.6,2116.74,1708.88,1629.9,424.68
956.59,841.03,1098.92,1059.02,93.3349,496.995,4383.11,4400.79,874.983,352.14,2214.88
466.24,440.49,607.21,59.15,92.9834,112.252,1936.62,2062.48,876.86,676.58,800.44
864.84,619.68,712.39,97.38,93.2127,127.64,1904.12,2551.98,1793.35,1614.76,954.21
880.86,768.08,1687.52,33.46,90.2017,303.773,4327.75,4341.69,1039.72,594.98,2250.45
734.33,292.89,355.36,181.24,90.0248,207.37,1481.96,1607.06,843.113,651.32,536.6
489.42,414.13,272.42,79.05,91.1564,80.3294,1061.84,1332.34,1045.38,1091.35,781.53
630.57,504.3,441.88,111.25,91.8315,114.415,936.721,1696.77,1418.94,1300.86,656.63
610.24,199.63,310.6,38.54,91.3209,99.4572,863.574,1292.42,1005.57,958.41,349.14
1007.87,201.39,2267.03,142.21,87.1444,907.065,3266.05,3917.9,2497.18,2179.81,2409.24
