ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
720.66,257.88,345.84,223.37,87.1499,122.516,1210.94,1682.12,1250.26,1154.6,569.21
463.05,416.18,172.48,54.12,92.1586,102.83,2135.89,2305.32,946.433,916.06,226.6
813.56,218.69,812.47,63.55,85.6956,121.606,2499.2,2809.36,1439.9,1301.6,876.02
528.68,14.51,320.03,248.21,90.6131,120.832,2350.24,2449.18,840.291,875.23,1283.37
371.74,223.95,504.58,145.11,89.6559,124.955,620.951,1330.17,1187.18,1168.61,649.69
611.15,99.53,430.51,102.34,92.0981,117.13,1089.11,1484.95,965.247,831.31,1209.71
588.96,252.11,67.33,51.67,91.2486,84.22,743.578,1183.92,1109.34,1481.84,1037.05
492.35,165.54,370.84,86.04,85.361,115.555,1363.65,1728.45,1074.12,1062.13,489.63
723.74,311.07,433.97,51.62,90.668,117.283,1315.67,1540.23,979.199,827.89,693.39
1152.83,272.3,429.09,42.6,89.7228,108.912,1442.45,1950.47,1409.1,1242.2,577
567.14,363.93,653.35,31.91,94.4575,428.167,2493.79,2800.63,1266.51,1129.48,889
1213.73,791.8,827.6,50.92,96.1625,178.114,2756.72,3011.57,1561.96,1192.53,1102.22
933.73,317.39,296.44,85.37,90.9234,86.3195,1198.36,1646.62,1369.71,1364.86,688.93
506.45,439.51,506.64,44.1,93.4266,123.356,1171.76,1626.03,1214.19,1123.76,550.74
533.58,248.39,145.35,66.96,112.552,71.5785,1109.07,1265.87,784.219,772.16,532.89
2010.55,1075.73,1008.6,95.14,91.5254,749.571,4075.82,4643.93,2652.49,2193.91,1103.74
463.88,64.25,245.82,101.89,91.0639,122.24,748.304,906.311,761.834,864.67,1003.23
462.54,462.11,296.98,109.26,92.9665,113.816,1067.66,1404.99,1421.82,1958.51,1843.77
293.61,221.32,271.65,248.66,91.7795,123.961,1127.29,1341.35,843.655,813.23,726.36
699.5,408.12,855.51,215.56,91.7659,262.758,3179.46,3260.58,1008.15,710.35,1263.47
309.94,85.75,377.54,341.33,46.7236,221.618,1313.36,1385.51,447.082,453.93,1798.22
464.56,111.59,292.79,34.75,91.5459,237.299,1900.15,2013.64,530.7,416.11,796.62
414.29,327.78,283.08,195.71,90.1113,114.572,879.603,1281.16,1105.62,1147.53,759.12
665.8,401.23,262.37,61.83,92.3012,65.3328,917.507,1408.38,1172.83,1129.91,988.29
234.26,119.45,316.63,111.2,90.5674,129.687,876.051,920.875,389.437,292.5,427.83
427.76,261.74,318.67,85.88,90.8722,106.174,953.975,1129.7,794.597,748.46,514.59
711.52,468.07,295.13,191.2,93.5804,107.708,2402.6,2605.73,1150.65,990.51,486.33
678.88,111.94,716.36,83.99,89.2384,125.226,1168.38,1601.44,1229.25,1129.47,911.68
628.81,322.8,294.07,196.81,91.1905,123.745,1616.02,1863.25,1058.88,946.53,490.88
546.78,291.94,163.88,73,88.5372,69.7313,848.525,1149.37,867.136,818.83,236.88
622.95,154.25,263.95,125.21,87.8677,110.775,1792.8,1918.02,835.857,764.45,539.76
590.79,337.56,480.03,385.26,89.3199,192.066,1796.8,1800.63,363.116,139.6,1029.24
926.77,710.96,268.92,139.29,92.2261,112.914,2387.95,2736.26,1089.8,703.35,1058.98
503.26,245.58,373.08,119.62,91.2427,138.121,1406.46,1488.6,712,591.33,955.26
779.3,82.08,711.93,48.39,88.5275,109.486,2233.13,2235.48,402.735,189.5,863.53
1301.65,657.78,522.13,194.44,97.5528,207.972,1462.28,2705.3,2178.79,2054.87,2540.63
124.82,54.03,186.51,120.69,90.4945,127.148,1094.84,1188.39,457.704,453.4,307.2
410.31,183.64,780.35,145.57,92.2556,266.569,1595.93,1921.51,1180.62,1092.11,925.92
255.99,202.83,606.31,31.59,90.2256,105.185,2936.62,3121.48,1050.41,1032.27,801.8
449.71,299.74,229.19,119.52,93.0306,120.439,1608.27,1873.09,989.432,959.24,348.71
516.87,179.45,923.03,53.87,111.475,257.141,1966.01,2183.5,1146.76,1009.31,1173.45
853.58,160.06,135.16,95.83,91.4402,96.9204,1176.73,1637.97,1158.23,1133.05,230.99
119.39,97.37,367.11,170.63,89.8475,129.729,405.712,786.039,737.816,773.14,629.26
904.38,142.89,440.9,136.26,88.7471,121.023,1654.66,1777.05,828.263,609.44,642.67
969.12,139.95,266.84,37.06,94.7696,118.345,1107.02,1781.69,712.312,425.99,2472.17
610.32,186.46,178.21,35.32,91.266,114.928,1231.72,1402.9,760.785,696.29,252.5
446.51,250.37,490.93,36.38,90.6295,117.636,1199.54,1552.92,926.252,1132.64,1889.44
431.9,56.23,195.22,63.68,81.3347,96.4005,347.022,778.292,802.716,904.95,1280.47
714.12,472.63,350.4,198.2,81.9317,121.919,1558.58,1949.59,1334.62,1227.43,621.54
143.23,59.97,1138.17,284.88,93.4158,1339.47,2731.26,2895.55,1161.11,1229.86,2181.39
900.14,134.14,74,45.45,93.5245,113.774,1731.76,2003.59,380.783,192.84,1092.2
779.48,498.4,1354.61,836.33,94.1793,764.591,2902.88,3546.92,2319.45,1995.81,2242.79
1116.8,564.87,466.44,80.95,79.4563,105.439,1859.1,2235.4,1397.41,1128.98,651.09
671.02,242.09,166.82,84.86,90.4832,120.365,1152.38,1485.69,1008.57,973.68,251.68
210.95,57.63,165.21,125.14,79.2274,114.722,1645.14,1710.9,345.763,469.36,1006.93
1218.33,145.99,442.3,66.13,92.8419,122.267,971.39,2029.84,1847.51,1873.82,751.07
870.02,136.53,198.36,104.21,84.5314,100.2,534.748,1387.34,1276.57,1259.89,545.21
363,182.98,146.46,77.92,91.1811,107.277,924.49,1003.93,477.509,397.04,224.38
756.87,447.97,125.05,106.35,86.2533,282.257,2720.33,3021.44,1403.94,1480.09,393.3
1376.37,662.14,1371.36,83.73,92.6434,208.88,3764.93,3811.59,1113.9,608.63,1575.14
469.6,162.59,480.9,42.08,89.2617,105.098,383.927,1183.11,1104.68,1082.58,641.34
351.37,155.55,125.6,52.47,90.618,186.957,633.124,768.622,398.902,326.04,381.93
640.1,301.21,499.57,86.99,90.546,126.502,1809.01,1845.78,603.637,387.15,586.56
677.75,558.89,281.73,260.88,91.374,124.611,1011.69,1965.56,1835.89,1950.21,793.88
217.32,67.86,251.77,90.2,92.0181,99.3834,668.377,673.491,295.561,254.43,548.66
896.83,875.03,940.47,51.37,93.5383,118.219,2762.48,2937.43,1283.39,877.39,1101.97
1242.44,394.3,717.36,81.57,87.4232,114.984,2308.94,2467.27,1310.17,1039.93,948.08
522.42,426.81,218.76,101.37,91.3278,122.797,1271.96,1778.32,1230.01,1213.73,320.13
649.09,79.69,757.76,48.27,88.6616,121.973,1758.07,2249.78,1420.05,1374.36,1015.24
1163.84,523.72,119.24,55.59,89.441,87.2593,1832.5,2389.81,1481.36,1302.31,655.25
472.24,240.87,355.72,145.39,89.5828,116.582,1726.67,1741.56,494.601,343.74,705.05
246.81,0.84,335.61,51.46,40.4291,90.6443,950.398,1118.36,817.625,1104.43,873.99
457.39,423.59,282.83,81.22,86.0294,122.703,888.554,1426.7,1186.06,1195.37,479.57
662.59,1.89,842.14,139.12,74.0319,282.453,1774.67,1895.24,1009.68,959.6,1031.58
1170.59,753.21,204.07,82.65,91.548,272.891,1690.01,2463.64,1774.34,1639.72,610.78
503,358.61,437.32,62.88,83.7494,105.497,2112.67,2245.88,857.196,692.24,552.19
637.33,278.55,69.3,55.18,87.4706,117.165,872.265,1312.92,1245.81,1537.88,690.68
509.35,96.81,221.43,192.67,89.8424,128.481,730.092,1090.29,872.376,840.7,490.37
709.05,531.24,363.4,67.08,86.0448,108.948,1345.07,2062.33,1223.96,941.22,1306.3
475.92,137.58,727.33,49.19,93.1826,114.365,3710.85,3742.54,761.402,622.9,938.44
304.44,166.6,143.6,91.2,86.8872,97.297,773.397,821.798,331.611,234.55,378.72
975.45,516.23,168.13,56.66,89.0144,96.6761,356.475,1736.81,1827.53,1964.87,224.79
391.79,336.97,445.93,59.06,88.5119,103.303,607.183,1321.17,1264.39,1335.85,739.6
522.91,346.04,239.71,195.86,81.0949,124.988,660.131,1320.54,1239.68,1265.55,625.02
789.69,382.5,275.82,32.39,90.156,115.902,1923.25,2319.01,1338.62,1294.83,308.21
2194.27,615.79,233.48,85.81,111.637,111.032,1945.08,3252.95,2752.27,2642.65,363.69
485.68,390.54,183.07,132.32,91.5163,121.374,1137.41,1282.78,750.299,637.02,359.61
685.05,430.12,259.22,180.01,85.9983,125.847,2190.84,2352.25,948.925,752.86,1297.16
470.82,260.35,375.69,45.17,91.8015,100.951,1252.1,1610.7,333.223,108.33,1323.44
698.36,323.14,312.06,77.87,85.8511,84.9706,1246.49,1423.9,468.689,283.38,2096.12
524.58,238.96,211.23,82.94,94.761,101.08,1061.74,1230.68,677.438,547.61,446.35
731.33,488.24,424.71,49.62,94.8856,111.588,1874.69,2222.54,1461.38,1502.87,869.47
1646.94,427.54,501.55,91.93,89.8273,112.622,6216.68,6461.2,2063.54,2017.66,1498.69
594.99,378.78,221.81,104.55,91.1986,122.364,1131.05,1613.02,1197.01,1175.98,326.36
466.95,93.09,445.34,130.95,91.252,121.129,1103.24,1364.71,930.239,900.4,683.49
415.35,349.86,494.11,56.32,91.7901,86.4582,1380.86,1578.8,816.328,642.9,715.07
447.44,33.26,372.56,128.46,91.2777,109.281,2559.79,2568.58,308.894,181.11,738.14
722.34,369.94,251.05,218.6,90.0317,128.857,1166.54,1574.75,1178.26,1081.81,746.38
726.79,600.17,680.78,73.81,91.7903,117.844,2323.01,2414.13,1077.07,865.14,1129.29
829.67,28.69,705.44,37.7,90.3419,166.48,1535.27,2033.15,1395.65,1330.76,794.71
890.26,737,812.45,189.53,92.1839,345.912,3879.38,4206.09,1864.69,1654.34,1046.4
512.42,435.35,232.68,98.92,91.0371,69.8222,1164.11,1723.04,1256.16,1243.6,380.22
210.16,84.58,289.13,196.89,89.5292,117.634,971.703,992.112,299.906,186.01,486.02
1070.43,612.06,209.46,102.36,91.2041,309.253,1707.75,2191.37,1216.41,915.64,1242.47
358.63,286.37,809.67,33.53,89.4232,121.355,840.644,1697.56,1478.45,1477.83,843.2
651.94,164.99,321.43,224.06,92.9526,118.231,729.206,1513.44,1284.83,1229.64,751.68
843.01,193.15,343.16,171.31,78.3906,102.658,1198.53,1771.12,1737.19,2119.37,1309.9
