ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
353.94,205.09,234.36,204.61,90.8938,113.857,1075.11,1153.24,485.409,337.51,533.76
356.44,290.36,266.44,134.36,87.8153,118.039,1081.7,1144.77,549.615,429.18,435.95
471.97,360.02,318.72,72.07,86.0395,119.551,415.364,1275.03,1227.41,1249.7,390.79
563.14,105.26,725.05,56.21,87.1331,114.38,1299.13,1491.76,890.147,729.69,781.26
532.27,114.38,273.6,33.55,84.5504,116.65,899.614,990.363,526.348,621.61,1881.23
1752.8,492.94,1031.44,205.63,89.4739,859.834,3559.57,3801.11,1817.39,1373.98,1358.55
490.89,109.53,605.32,54.93,91.0088,104.163,587.36,1286.79,1098.02,1009.44,838.78
421.43,218.93,411.18,176.08,83.0039,125.168,1457.3,1808.92,1051.49,963.84,718.7
731,354.24,385.92,37.79,97.8287,92.059,981.393,1751.91,1522.22,1569.46,564.55
339.11,311.67,463.18,84.47,88.5282,112.455,1188.81,1252.73,577.32,419.72,547.65
412.54,230.75,327.37,35.46,90.9194,104.166,890.096,1314.72,991.814,1005.49,362.83
839.79,317.26,1982.76,1432.92,89.6232,1145.63,4455.06,5221.86,2403.88,1648.37,5107.59
579.63,458.9,194.45,109.52,96.0165,117.545,1391.93,1849.65,1270.43,1265.55,378.45
497.65,231.38,518.64,71.77,92.4443,132.576,1537.66,1653.79,1008.09,1064.82,1054.6
451.14,205.64,225.31,142.63,93.6287,124.098,716.055,1210.69,991.902,996.81,447.12
538.06,399.48,740.8,42.36,91.2447,115.674,1371.48,1769.39,1287.67,1172.23,884.24
1113.99,1034.4,213.11,87.26,90.754,124.613,1091.2,2529.47,2266.21,2179.88,392.55
559.17,157.63,343.81,116.48,84.5467,91.3118,924.466,1189.45,827.873,713.43,597.23
230.15,217.94,452.41,37.01,92.3378,112.718,1229.14,1357.73,677.685,614.49,589.74
2566.39,987.35,416.98,50.58,84.8684,104.413,2660.62,4291.03,3523.29,3364.96,467.56
915.3,58.77,1729.01,917.18,92.0193,2404.16,5136.42,5161.11,773.261,457.45,2646.19
339.2,199.35,403.3,119.81,90.2088,122.99,1226.65,1233.13,297.25,150,523.11
307.51,30.23,561.3,154.42,89.1894,755.708,1210.12,1507.08,913.503,918.95,832.05
116.38,61.31,316.15,102.03,92.7725,115.95,1700.62,1721.24,764.407,1477.73,1700.81
768.1,65.75,880.68,39.53,85.2262,115.499,2451.41,2453.95,240.074,62.44,920.21
566.64,439.34,699.21,74.1,89.983,116.338,2135.44,2192.93,737.707,479.13,773.31
426.75,173.11,312,206.91,87.1497,125.376,1041.5,1422.93,975.854,927.71,693.13
295.11,18.64,527.31,38.41,90.2495,124.915,1043.21,1172.68,702.121,711.37,812.82
438.92,346.68,231.36,155.83,89.3902,118.371,1804.94,2031.24,936.479,838.89,514.8
333.26,289.2,303.88,49.58,86.6759,113.208,1416.28,1477.03,579.348,483.98,440.28
849.26,145.25,435.87,35.83,87.946,81.1582,788.472,1473.4,1272.48,1196.65,596.58
577.91,113.57,241.56,48.13,89.8499,99.7779,1621.53,1723.59,686.606,604.87,289.69
476.78,354.33,355.87,177.6,80.4052,111.553,1830.05,1959.11,862.247,722.96,854.93
552.66,163.2,777.07,41.32,91.624,123.712,1638.49,2009.82,1229.7,1144.17,1166.39
229.91,45.28,232.98,31.5,91.9821,117.189,873.74,882.873,365.633,446.42,683.41
686.59,144.96,267.61,153.51,89.5815,111.189,1349.66,1415.45,601.994,435.2,421.12
601.52,199.23,1597.73,68.78,84.16,592.384,2786.37,3085.86,1424.72,1101.62,3256.63
1469.05,220.72,1964.94,40.43,91.655,576.815,3667.02,3727.6,1089.25,552.92,2089.5
100.34,94.39,281.65,266.81,91.9459,116.185,1371.8,1544.79,981.713,1455.98,1500.93
394.01,369.66,431.11,35.17,90.1605,126.485,544.031,1292.61,1178.04,1165.29,510.08
432.86,226.41,190.19,80.5,90.0156,121.886,2707.92,2793.19,696.547,631,518.94
124.86,94.55,488.01,46.76,70.7384,87.7194,633.957,967.96,653.128,577.34,814.16
394.94,134.39,379.15,100.1,89.6733,107.702,1505.14,1790.84,974.131,965.34,479.25
333.9,294.12,1922.83,70.3,89.4617,462.192,2566.34,3254.65,2169.99,2043.35,1993.13
280.7,280.66,150.03,117.61,91.6074,82.2277,1862.64,2008.96,732.443,689.81,373.49
536.78,405.5,135.05,90.61,91.9497,56.1983,722.92,1238.1,997.614,920.94,391.73
242.11,39.55,213.42,169.28,90.8026,103.815,777.777,816.567,321.891,227.64,382.7
