ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
245.1,182.78,764.96,67.86,89.5714,527.701,1396.39,1760.11,1076.8,1036.68,968.91
1389.08,713.61,514.41,38.48,92.9683,115.838,1937.73,2677.93,1920.78,1638.94,781.12
1793.77,774.9,166.95,143.21,92.3532,121.955,1604.75,2969.04,1213.74,566.37,2330.6
624.81,574.5,384.73,116.39,86.902,129.147,1710.78,2030.65,1142.3,938.39,688.64
418.5,242.2,818.8,62.5,90.0948,118.161,835.171,1697.54,1470.36,1434.66,1011.36
902.7,179.38,845.19,56.2,89.7755,120.228,1258.94,2113.23,1748.43,1664.37,901.39
247.07,111.74,495.32,125.47,91.8934,119.964,1230.76,1417.47,805.492,781.53,703.07
327.18,292,349.82,106.39,91.9946,116.552,1383.19,1732.49,1004.53,962.36,556.92
1118.48,604.03,527.57,36.71,90.1957,94.9302,3127.7,3413.88,1492.93,1249.32,1473.52
1689.75,131.45,100.71,90.15,92.067,62.2273,2281.78,2805.84,1698.34,1584.9,326.79
317.48,105.19,577.95,30.53,88.0025,99.2523,1415.02,1599.74,816.555,753.07,693.65
215.48,81.02,520.79,41.14,89.5654,91.2698,2093.55,2143.96,560.068,476.78,561.93
763.55,30.66,302.59,214.84,100.492,120.696,1150.26,1325.01,853.549,748.04,634.97
280.44,10.85,566.32,392.18,105.424,324.079,1104.26,1297.35,839.467,740.76,1343.64
625.33,594.59,1366.86,356.08,84.7648,3068.6,4447.74,4730.87,1889.69,1613.52,1722.94
249.05,159.35,365.44,125.01,93.2724,98.3114,880.409,1255.78,887.596,879.44,490.45
501.32,183.19,681.26,42.95,94.2514,120.174,1032.85,1445.72,366.074,140.6,2379.98
1298.23,866.05,565.55,115.7,94.445,251.986,2086.56,3154.4,2456.04,2319.05,776.65
892.42,88.15,133.1,95.41,90.4382,98.9158,1593.72,1958.41,1182.1,1191.4,274.11
809.76,250.32,877.48,140.39,85.2944,592.98,1784.11,2140.05,1637.56,1715.92,1555.75
1116.17,285.78,470.35,351.09,85.3969,369.211,1588.08,2566.34,2139.35,2173.57,1085.72
885.88,107,898.03,196.09,88.1966,849.882,2699.63,2802.94,964.963,755.04,1094.12
173.97,97.8,495.41,68.82,89.2753,95.2186,1483.04,1555.59,544.321,460.25,607.41
587.23,277.14,264.22,246.43,79.928,114.439,1284.48,1445.56,870.951,755.02,742.57
881.64,543.49,358.92,92.43,90.7738,125.006,1698.43,1985.7,1224.38,1038.54,451.35
835.26,352.07,372.25,36.42,91.314,111.25,2568.86,2734.25,1145.92,1042.02,525.13
490.41,132.96,331.74,212.48,90.0476,119.223,1506.62,1512.67,975.638,1496.99,1213.43
803.18,251.99,375.58,123.37,61.0427,100.578,5165.87,5391.06,1551.08,1554.52,586.94
1668.45,420.26,1995.85,60.3,83.1755,754.351,5096.43,5105.6,785.291,284.84,2321.38
464.26,226.46,497.89,77.56,87.9688,130.303,5561.5,5694.78,1252.98,1268.59,746.18
1151.19,706.04,533.87,91.44,92.6089,120.769,1092.87,2500.44,2239.3,2123.05,800.22
427.73,351.38,1171.27,202.41,88.7408,741.008,1907.08,2176.97,1246.95,1040.68,1417.26
219.59,1.26,462.45,74.37,63.0984,123.049,671.218,893.973,842.303,1202.16,568.27
626.34,0.6,535.46,49.71,495.623,112.208,1127.53,1615.52,1195.77,1212.4,635.52
1240.92,484.34,1342.97,125.12,93.615,263.471,3248.09,3462.81,1644.96,1240.46,1643.15
672.01,105.77,419.71,92.47,93.8442,117.227,2146.04,2405.11,771.032,554.98,1311.65
162.4,117.31,544.93,48.04,83.612,122.491,2039.96,2110.65,745.83,798.49,879.07
583.8,301.85,356.87,170.64,92.2544,116.08,1488.48,1926.84,1428.52,1562.6,932.49
221.98,165.99,367.78,66.23,91.6082,93.4973,1358.01,1453.27,569.572,489.66,561.78
893.8,242.18,420.62,88.72,74.3935,94.1978,970.984,1897.08,1756.89,1886.9,559.12
377.03,171.33,442.45,30.29,93.2093,101.045,1376.56,1444.71,667.955,615.27,736.73
1442.64,220.41,1793.85,33.71,95.425,821.029,4165.12,4168.55,1274.23,976.97,2955.55
1730.46,350.82,320.58,90.83,90.4579,102.478,1595,2505.54,2022.55,1855.13,598.68
970.75,354.01,484.81,59.31,90.4929,156.378,1870.11,2255.64,1520.91,1488,803.24
472.41,257.97,418.77,116.18,88.8445,126.608,2140.14,2195.24,655.152,493.1,534.95
778.84,294.55,197.09,89.19,93.0662,82.7565,367.089,1397.2,1096.93,914.46,820.19
1192.58,195.8,94.39,31.99,121.771,40.7473,1648.81,2172.14,1456.54,1450.65,201.5
1278.46,588.13,895.38,36.1,93.4924,116.563,2002.15,2805.97,2437.44,2498.83,1543.11
