ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
310.06,136.5,385.15,208.76,91.5227,121.201,1094.11,1216.38,659.359,612.65,1146.09
518.41,214.02,242.64,164.47,88.4509,126.83,439.447,1187.85,1168.56,1227.49,647.19
667.1,215.38,98.51,63.41,90.3281,48.2257,974.946,1347.44,1122.12,1282.37,501.16
501.81,32.28,549.31,53.89,91.3587,123.871,741.271,1154.44,847.319,715.87,1022.78
743.37,460.32,1826.41,70.32,98.3673,209.002,3705.46,3788.53,1230.93,780.76,1896.73
323.28,58.49,385.85,56.63,88.395,84.061,833.287,845.008,281.234,164.23,442.48
976.77,292.41,302.6,167,92.6172,105.495,1065.97,1987.04,1703.22,1701.76,558.13
392.84,215.93,501.84,96.42,91.26,118.357,1741.74,1989.6,1018.42,957.72,598.26
1058.2,443.82,111.22,42.14,89.7895,590.728,1588.03,2223.46,1670.72,1772.45,464.3
535.46,473.19,602.24,34.94,91.5025,90.9167,2284.53,2523.09,1184.14,1035.32,704.04
633.36,148.01,172.03,53.23,92.7304,118.629,430.093,1072.53,986.553,992.04,285.45
1886.26,391.24,1794.84,99.55,97.0559,884.757,4068.2,4200.94,1603.87,1023.7,1894.39
714.06,665.21,127.48,103.17,84.6637,114.355,1305.68,2043.92,1650.44,1724.3,275.97
813.61,205.35,872.82,43.45,83.8044,119.653,2012.35,2032.19,194.677,45.93,1280.02
436.79,88.87,796.41,64.08,92.6752,120.702,2335.47,2487.55,985.567,866.66,860.49
437.65,194.72,701.3,36.54,86.6024,118.793,1342.95,1897.38,1332.61,1321.65,944.75
293.8,157.16,807.51,69.15,88.7012,121.397,1933.6,2173.51,1270.23,1428.02,1507.11
1100.62,258.85,489.22,83.42,91.0824,102.962,2510.23,2842.4,1512.2,1402.95,781.69
468.25,262.9,326.6,56.77,63.1061,108.415,1241.52,1303.06,531.7,377.79,423.43
1292.27,134.75,2821.7,76.07,83.5997,273.635,4423.46,4695.52,2194.92,1633.33,2973.47
450.88,100.16,599.7,44.18,89.5271,104.997,871.495,1293.95,977.752,892.59,725.16
274.37,226.03,361.67,223.25,91.7929,122.989,1358.9,1365.63,578.957,585.86,1370.87
206.49,203.71,531.1,42.14,90.1105,102.69,1569.55,1634.95,720.848,725.3,806.52
1108.04,278.86,276.53,112.25,89.6978,116.852,883.979,1960.14,1707.43,1655.81,476.92
551.38,142.67,200.42,123.74,90.8933,97.333,1324.36,1576.46,1037.84,1344.92,1508.52
432.34,45.02,357.18,94.3,88.996,110.687,1063.34,1067.31,319.001,244.11,864.26
917.57,844.14,1437.42,165.03,89.9178,3146.08,6554.26,6568.82,863.965,421.17,1636.36
540.28,457.37,689.88,100.18,90.8396,122.948,1496.37,1946.97,1365.24,1232.4,790.06
812.46,311.32,873.88,55.69,87.1046,122.125,1075.65,2252.67,1528.04,1160.36,1792.64
810.09,413.67,256.5,146.46,93.1606,109.88,1167.22,2000.04,1604.98,1585.33,434.64
771.19,357.87,299.39,111.14,75.5295,117.61,1570.27,1769.52,978.367,819.26,410.53
557,303.88,821.04,31.1,89.6371,109.218,1948.29,1971.01,436.502,191.75,1674.82
358.19,341.18,480.71,62.82,91.1523,529.408,1578.3,1625.27,849.881,957.96,580.43
1456.49,147.72,546.14,51.01,90.3542,98.217,837.781,2226.1,2056.44,1984.22,660.11
493.05,461.15,109.1,84.07,88.9188,93.6836,2394.3,2542.52,1566.83,2466.7,2091.1
537.33,227.83,604.61,30.81,89.0503,78.267,1794.16,1808.65,528.553,362,870.13
532.21,118.91,647.48,69.12,92.5336,113.076,1048.48,1617.49,1426.23,1571.25,1025.92
577.55,191.17,619.89,56.13,89.7825,125.787,758.653,1474.03,1350.97,1355.76,720.27
987.95,376.2,317.97,153.64,94.5818,126.317,2523.41,2832.69,1363.3,1192.94,559.55
619.01,470.6,388.83,141.22,91.0144,119.802,1588.6,2256.57,1575.05,1546.22,530.05
849.98,554.36,220.98,90.61,93.9014,118.216,897.873,1728.28,1523.96,1463.32,311.59
506.85,267.45,349.9,237.38,89.4741,122.034,1317.74,1374.5,653.903,489.57,685.19
486.32,11.62,387.9,74.72,91.0482,120.981,1261.34,1572.96,977.285,1019.88,599.46
726.94,216.17,301.12,72.32,90.8972,94.1292,1676.92,2130.17,1016.27,785.71,1196.2
110.03,83.86,549.86,97.3,90.3282,120.146,2334.03,2391.39,493.583,366.9,827.74
518.74,150.1,172.07,70.22,91.3117,85.063,1470.24,1661.34,804.689,775.19,242.29
288.93,101.62,768.42,51.7,91.3472,1008.89,1884.5,1957.86,522.245,339.37,1073.86
580.83,156.28,545.66,98.85,88.2484,125.992,1476.68,1999.95,1360.67,1363.58,713.02
1176.74,602.38,483.58,57.52,92.9734,86.2057,1974.16,2592.86,1815.39,1654.18,825.55
347.2,187.2,358.99,195.62,86.5952,120.817,1244.57,1247.21,393.603,270.72,716.55
609.82,501.87,532.46,129.98,93.4629,248.199,1741.94,1856.24,872.443,637.61,662.44
746.1,101.21,1026.39,34.28,94.4928,123.619,1668.39,1915.47,1157.35,942.12,1104.7
568.2,243.1,550.22,37.96,91.9849,97.2996,1415.55,1902.72,1304.81,1276.15,588.18
982.36,697.64,266.17,41.46,92.68,86.5366,1687.08,2546.6,1798.27,1695.34,973.68
906.07,231.24,1016.31,44.7,89.8314,140.523,2758.56,2834.75,902.831,580.81,1254.9
748.41,29.68,93.49,67.52,93.4799,121.201,2233.76,2324.71,662.767,556.76,271.98
713.25,417.07,208.81,165.81,82.1258,92.5173,1308.89,1956.76,1484.45,1492.78,485.27
250.14,197.16,442.13,116.4,89.6707,135.57,964.293,1389.97,1007.84,1013.68,558.53
858.53,209.4,613.06,80.25,74.4961,115.457,2112.3,2262.73,1013.02,800.95,780.79
415.3,227.84,936.85,44.96,90.1149,127.236,1640.73,1685.95,607.013,366.19,981.81
584.2,146.28,263.17,196.95,94.8423,116.983,1221.36,1250.48,466.943,313.66,858.74
456.96,244.91,456.35,86.99,89.9399,104.839,1580.37,2010.3,1239.31,1236.15,543.34
195.78,108.68,226.91,184.68,94.0891,84.5585,1366.31,1374.88,85.8946,17.54,588.23
737.94,313.03,251.52,168.27,90.3342,121.943,1709.56,1945.12,1191.66,1193.16,795.46
611.11,192.57,255.63,252.93,89.2906,120.393,846.78,1539.76,1520.92,1807.69,1366.9
618.97,165.83,368.24,122.28,91.0573,112.458,431.924,1290.57,1242.71,1244.51,490.52
1136.73,77.69,930.84,33.58,88.8301,114.054,1500.67,2465.12,1633.02,1372.8,1941.61
526.67,493.86,137.06,85.51,91.2324,112.353,1271.22,1507.13,910.407,813.2,222.57
196.4,64.88,256.29,214.71,90.1655,113.251,1374.81,1543.54,630.341,565.57,604.17
632.08,392.92,314.73,146.09,94.0824,150.988,1463.34,1567.45,648.335,412.85,590.32
1558.46,710.87,273.87,251.47,81.5185,117.267,2594.28,3333.78,2268.97,2107.25,567.32
270.31,231.09,1265.58,142.37,89.1306,220.937,3091.37,3298.88,910.438,626.22,3300.64
520.04,174.31,911.27,30.11,90.1676,150.077,1499.23,1647.26,846.768,621.87,1044.63
944.78,283.09,912.74,39.65,99.0462,114.253,1521.35,2275.31,1806.55,1688.66,952.39
308.99,280.73,328.52,254.74,91.197,120.49,1096.17,1204.61,650.867,508.37,583.26
683.13,307.37,380.46,71.65,90.1538,87.6142,835.947,1470.98,1233.02,1151.11,631.58
489.32,485.94,510.64,60.5,90.247,123.613,1461.27,1842.28,1283.43,1236.35,673.35
923.12,776.38,290.07,46.37,88.916,97.9246,594.593,2078.47,2039.59,2066.97,336.44
397.4,338.46,375.33,124.63,85.2477,112.778,843.905,1273.67,1095.46,1108.76,753.22
1834.05,321.3,235.18,51.6,87.1337,124.631,1524.55,2502.15,2046.96,1907.31,489.71
794.1,154.08,295.34,90.64,89.642,123.634,1007.88,1444.04,1107.53,1044.69,385.98
929.66,268.32,333.54,72.51,92.548,112.726,916.225,1668.46,1451.57,1412.12,406.05
306.63,79.04,492.68,143.37,90.3062,121.627,1912.86,2099.24,888.624,840.96,636.05
884.67,505.54,285.97,41.24,88.6342,60.2658,408.506,1744.89,1776.1,1848.56,445.04
892.21,637.86,333.24,99.64,94.2054,95.0725,1912.36,2335.68,1860.49,2165.82,1452.53
799.73,465.59,170.01,109.01,95.0747,104.944,793.861,1715.22,1558.47,1597.11,279.02
1537.33,162.93,401.93,204.05,94.437,1760.5,3310.09,3613.63,1584.6,1469.09,699.01
333.16,266.78,803.13,677.81,90.7131,1497.25,2261.79,2657.18,1550.41,1423.47,1588.53
405.73,174.12,708.74,48.11,91.5263,123.247,757.095,1372.22,1176.07,1119.95,833.72
681.04,217.81,545.92,130.84,89.4824,112.439,1670.38,1704.72,549.564,373.02,1138.49
956.52,226.42,263.81,262.05,92.4651,124.42,1499.12,1953.17,1279.11,1117.92,1029.56
413.07,292.56,218.75,185.76,78.6635,117.687,637.671,1120.32,1148.78,1312.2,622.66
442.02,354.34,515.99,188.97,94.3984,187.193,1612.08,1677.22,755.43,635.45,1490.96
395.73,135.21,422.76,48.65,91.9392,92.9978,1091.37,1455.3,1176.39,1484.7,1803.17
790.98,371.03,330.79,156.1,85.8508,118.225,1450.62,1762.12,1149.71,1002.71,538.25
837.03,431.35,221.22,30.3,91.8488,72.9522,563.39,1546.75,1480.87,1487,301.61
100.87,95.49,359.38,233.67,79.9719,122.426,948.007,1051.44,555.344,504.38,738.43
688.05,181.17,119.73,33.37,92.1846,100.67,1855.44,2081,1055.76,1145.01,752.31
1023.67,196.49,282.56,126.12,91.1643,111.53,1101.38,1720.13,1370.22,1278.08,483.98
795.45,761.83,116.81,94.09,90.1889,105.525,2571.78,2961.31,761.713,359.29,1575.77
534.58,221.14,469.07,79.72,86.9744,105.298,2161.09,2359.9,1035.38,955.26,548.79
545.01,278.86,308.99,181.28,89.3344,113.93,678.258,1434.59,1363.1,1449.2,693.58
1062.11,349.73,222.22,197.49,89.712,122.609,979.321,1912.08,1667.84,1605.24,455.26
1155.82,301.25,541.48,38.59,85.8165,125.33,904.382,2207.69,1504.58,1123.13,580.07
1018.43,364.64,800.92,104.06,94.3802,1407.8,3464.24,3690.13,1336.36,1054.18,1095.21
1398.93,825.72,426.84,119.06,94.3573,113.74,2440.6,3198.49,2242.25,2082.57,545.9
757.48,168.41,256.32,194.74,95.1772,116.66,1174.89,1754.07,1506.37,1720.86,999.62
697.64,351.6,328,43.07,89.6605,115.543,694.786,1541.81,1395.59,1401.55,371.07
425.15,244.52,503.19,108.25,77.9736,115.103,1328.59,1338.02,348.652,170.31,935.55
1325.74,469.31,1232.04,66.02,96.1559,386.721,2990.92,3274.66,1635.12,1218.1,1526.88
541.96,229.05,188.33,147.97,89.6672,128.012,1454.19,1679.07,1150.8,1904.91,2904.19
983.47,611.43,944.6,34.17,97.7929,703.636,4215.09,4312.83,1372.09,1193.2,1823.98
652.04,472.14,411.47,161.9,90.4127,125.737,2110.72,2399.98,1055.84,802.21,1148.63
758.19,170.73,438.73,145.13,91.1881,120.296,1033.98,1620.08,1071.94,910.91,2399.7
222.45,135.67,195.12,153.66,91.9488,108.887,384.154,774.531,673.736,671.4,348.78
556.91,168.22,560.82,64.91,92.0356,112.929,997.539,1446.01,1127.73,1064.12,625.73
853.91,509.84,278.68,76.89,89.8042,119.986,1047.33,1997.92,1655.45,1609.67,534.19
1039.75,232.08,290.98,157.17,90.898,109.241,3873.74,4221.78,1712.34,1731.85,448.15
682.08,222.8,295.14,133.67,101.8,123.47,1389.79,1921.12,1356.72,1385.14,696.68
365.27,296.86,1451.56,38.34,90.3095,181.102,3302.14,3661.38,1725.84,2015.2,3436.86
694.05,611.08,392.71,188.01,88.7234,126.614,1510.56,1915.56,1276.62,1071.38,788.57
540.84,290.7,286.81,206.27,90.0479,122.96,1791.18,1847.43,834.472,817.16,988.63
488.12,414.68,1177.64,41,83.5725,117.688,1584.91,2122.01,1671.75,1616.96,2919.94
880.49,517.62,805.96,72.95,91.8511,214.083,2126.87,2520.58,1601.32,1422.1,1030.47
736.59,272.87,313.31,181.56,91.794,119.832,1350.83,1975.34,1453.47,1439.41,494.87
1885.89,617.78,233.01,57.2,92.2606,91.261,1157.29,2828.39,2625.96,2569.16,290.21
