ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
504.87,131.6,307.04,79.3,94.3331,100.802,1103.48,1160.95,962.256,1391.88,1601.79
579.89,148.5,516.05,42.35,86.2117,77.6724,1837.29,1953.18,800.933,658.57,558.4
963.74,386.87,532.91,49.55,92.3957,81.7314,1789.11,1988.74,1224.82,1072.84,789.45
756.47,430.99,1359.18,67.07,89.0196,1141.16,3382.16,3545.81,1168.04,820.82,2593.17
101.38,79.16,351.58,99.6,92.9125,110.977,594.115,769.361,551.884,555.91,543.69
640.81,465.45,458.32,146.07,84.3707,123.519,1223.41,1812.96,1775.91,2072.78,1477.94
1001.45,685.85,1476.67,36.26,91.5399,127.816,3133.97,3247.92,1197.33,710.53,1763.12
606.83,454.54,306.86,188.42,93.9425,122.495,2665.74,2748.71,1016.34,945.37,1241.75
201.62,163.4,496.83,32.45,90.2854,110.223,2214.89,2382.92,705.864,565.32,1032.44
386.26,346.42,717.38,90.45,95.3908,131.911,1974.57,2096.82,703.779,623.76,1910.94
296.31,149.32,209.6,156.95,90.3204,117.102,544.208,965.76,799.528,808.78,494.88
332.01,144.22,1206.44,30.97,98.9359,121.576,716.786,1808.33,1628.34,1577.57,1434.48
449.3,300.97,160.72,48.57,85.8609,82.7628,367.287,971.231,897.176,876.39,440.58
835.87,344.12,206.37,118.46,92.5259,122.82,2014.04,2500.32,1573.42,1672.68,689.14
267.95,160.47,1087.37,43.22,90.9125,230.017,1790.09,2200.76,1342.31,1271.57,1130.59
693.66,472.63,385.97,67.62,106.658,114.15,1683.62,2208.27,1296.68,1104.92,934.6
275.88,67.82,1129.78,39.9,93.5637,191.159,1636.44,1889.73,1062.69,925.81,1275.17
315.48,126.35,286.91,281.32,88.8818,118.238,1129.02,1283.03,738.588,768.05,1212.23
398.04,222.58,525.47,88.55,77.7853,104.052,1007.06,1258.42,675.036,572.07,1804.31
758.24,335.26,179.16,155.56,93.242,106.383,1215.74,1470.68,1043.31,973.25,980.5
1019.4,918.18,157.76,135,91.2907,100.879,1616.14,2354.86,1841.7,1721.15,292.76
408.35,99.81,2831.52,368.38,91.7462,643.082,2714.45,3803,2910.32,2675.05,3238.04
759.29,71.88,542.85,68.97,88.8306,133.393,1220.8,1581.11,1100.51,992.64,611.82
