ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
398.79,204.65,458.24,79.49,91.5358,93.2847,1156.65,1177.65,353.93,184.76,537.73
258.93,102.82,1023.42,197.72,88.9059,1007.69,2146.99,2266.43,961.756,863.51,1598.7
262.89,233.36,271.08,116.24,92.0236,121.105,887.364,900.766,265.527,186.07,754.48
173.62,20.35,264.02,261.02,124.651,121.58,685.992,786.558,449.707,382.47,732.44
408.51,192.61,196.5,33.34,82.0463,118.395,505.395,902.582,509.403,419.62,908
289.26,190.87,339.38,102.97,88.8316,111.569,930.657,1072.44,576.822,459.91,539.92
146.2,35.55,339.2,176.74,86.0463,115.327,936.287,1063.87,554.518,515.13,569.89
284.25,34.53,265.87,54.61,77.0901,101.782,324.969,700.278,702.613,788.94,320.48
870.29,287.92,301.62,143.63,82.6221,117.85,1330.49,1644.73,1018.91,811.49,701.15
425.42,186.55,338.96,264.52,91.7156,217.109,1273.97,1299.92,343.602,161.7,867.12
206.14,31.98,466.97,39.74,90.6864,119.963,601.717,775.975,583.554,557.48,591.63
142.62,34.19,71.48,58.97,92.0378,108.953,1697.55,1712.61,213.524,200.85,161.07
295.51,114.32,181.47,159.58,88.0148,125.498,791.136,797.257,98.6798,30.49,641.88
265.07,16.61,225.5,43.64,89.1398,104.298,483.986,594.431,389.935,348.24,269.14
350.26,332.99,624.87,65.95,90.6074,188.325,1485.69,1576.02,626.817,417.93,827.84
443.01,212.14,405.21,30.8,89.9223,428.209,1520.71,1546.34,578.77,512.83,667.66
437.19,259.68,72.54,46.1,90.0221,88.6814,549.241,836.759,713.074,722.46,215.59
838.61,460.51,353.59,127.33,78.8119,98.3656,1687.73,2015.52,1264.79,1111.9,648.53
490.49,47.56,136.58,52.23,91.9295,110.673,869.954,1096.61,589.559,523.57,459.67
533.32,174.82,837.93,43.39,91.0585,110.182,1498.55,1634.95,841.875,634.96,930.97
451.5,137.42,439.41,65.96,88.8908,124.145,1082.8,1176.76,422.62,242.61,1441.09
474.58,200.54,180.88,121.28,91.5443,112.203,400.6,1036.16,998.682,1034.48,377.71
181.5,132.5,160.33,116.97,70.4068,114.332,638.643,701.401,308.223,220.75,372.74
430.91,111.85,253.17,72.31,83.1503,117.711,1035.77,1317.85,826.468,828.04,490.62
332.51,165.47,421.32,84.77,91.5296,124.672,993.873,1021.16,393.279,251.43,506.09
489.75,364.79,474.99,36.26,92.3904,75.3533,2125.92,2153.88,604.051,431.13,633.12
876.82,203.11,360.62,80.58,90.2296,108.328,1372.72,1645.59,972.96,782.71,558.8
424.42,111.82,378.89,71.08,89.6018,107.041,960.649,1349.94,949.839,938.59,449.97
243.4,232.37,307.73,143.54,90.8233,116.162,1936.06,1954.31,203.374,97.03,769.59
122.34,18.82,200.64,61.41,91.13,123.674,809.112,880.349,353.619,356.66,262.05
145.47,95.33,734.46,75.91,90.0749,121.017,596.666,1108.56,996.469,1005.13,962.96
300.11,166.81,129.92,64.71,91.4496,114.221,622.088,886.344,620.846,608.12,256.12
514.45,188.41,254.45,38.27,93.1141,116.44,517.45,1021.74,908.762,882.27,292.72
196.9,64.81,304.31,65.92,101.716,118.874,698.387,709.87,223.172,133.37,370.23
502.23,271.35,198.12,113.15,90.8625,88.3984,530.707,1193.68,802.24,712.17,1395.45
174.46,6.15,391.65,150.2,28.2566,123.863,393.664,785.159,866.652,1094.63,1327.43
337.19,120.01,182.01,106,92.7395,101.846,453.324,782.7,681.861,674.04,367.49
421.27,308.06,345.69,128.33,87.2697,131.035,1845.38,1866.43,174.432,65.81,822.69
293.65,82.52,94.81,74.84,91.2003,52.6281,263.862,565.202,636.924,780.64,384.39
520.18,262.3,481.3,106.54,88.8267,122.157,1294.81,1375.38,635.163,443.16,587.84
585.82,76.27,445.73,169.31,89.515,122.561,1090.49,1293.8,784.576,628.68,775.64
620.39,325.54,614.08,54.36,91.6353,117.802,1574.09,1640.76,745.188,557.89,914.16
918.63,612.98,350.42,192.64,98.4624,119.482,1702.19,2099.43,1218.66,919.23,1132.88
330.06,84.14,497.26,76.15,90.8121,98.1883,1386.29,1508.43,738.925,706.63,784.02
615.9,67.36,400.53,128.69,90.5676,137.231,1044.05,1272.48,821.177,706.43,636.02
311.95,141.25,235.63,150.78,91.1932,122.105,1038.61,1247.55,747.752,744.87,462.48
442.58,158.84,351.95,159.51,89.4027,129.78,1669.85,1684.5,361.077,296.54,1180.66
295.99,34.72,232.97,149.02,90.9205,82.5522,618.574,758.891,499.632,437.36,381.99
351.83,176.96,240.1,114.82,93.6947,98.0555,552.411,1014.92,865.662,873.58,393.83
391.16,282.98,455.5,101.98,91.9854,123.445,1123.71,1246.72,674.718,517.77,557.48
606.56,9.29,130.11,47.59,92.332,107.364,414.668,822.733,677.491,614.43,363.97
182.45,31.23,473.82,139.92,92.2134,293.959,869.296,1026.9,751.072,876.33,919.99
245.96,119.62,309.37,180.27,90.8149,122.995,1113.82,1211.78,548.096,459.4,565.13
648.63,31.25,180.21,175.6,90.206,102.507,425.733,1045.5,1018.79,1050.27,406.22
265.86,191.91,325.86,154.47,84.2603,120.871,985.467,1017.18,386.072,253.22,480.33
533.37,173.99,224.56,72.6,92.0397,101.097,660.369,1025.97,982.944,1085.77,728.63
227.49,103.19,227.61,126.59,92.3911,129.463,707.309,757.449,373.869,292.96,354.2
307.75,99.68,611.84,64.87,88.0059,125.278,1237.47,1306.85,755.95,945.49,1620.24
334.31,218.8,406.7,212.55,89.6483,124.461,1395.11,1397.42,514.84,486.2,1184.1
362.05,47.01,132.1,72.63,88.9803,81.4405,646.012,678.315,338.442,289,314.76
291.65,218.97,473.23,180.03,91.5061,165.161,1240.04,1302.88,549.035,388.71,711.39
306.59,209.66,327.02,119.5,99.3208,114.368,863.014,1001.99,729.99,731.12,994.55
583.85,67.29,212.82,101.72,90.8716,100.086,748.81,972.747,658.986,562.73,454.91
236.11,205.02,150.18,125.66,87.1528,94.5046,765.992,792.049,305.64,205.82,275.84
294.28,156.32,186.34,98.3,96.3432,125.948,687.776,830.03,579.023,610.93,648.2
632.59,258.42,366.21,35.65,84.1443,120.469,1200.55,1399.4,838.462,706.34,401.86
856.68,136.38,691.46,91.51,92.3131,133.284,1953.12,2096.37,977.964,757.45,782.97
680.42,668.94,174.19,103.66,92.2706,100.057,935.438,1679.92,1238.05,1085.64,987.42
135.98,113.31,71.75,47.33,90.9809,117.084,376.843,401.102,45.2162,8.98,302.4
596.78,245.47,202.38,170.25,90.9724,125.574,873.498,1266.07,940.94,831.48,410.55
267.06,134.93,320.81,104.23,92.039,124.903,921.972,922.574,113.728,33.12,630.5
401.55,171.79,166.96,97.65,97.6184,124.356,729.681,875.662,469.923,337.93,417.53
401.68,93.34,272.11,70.3,91.8383,123.848,877.696,914.369,577.801,623.21,609.02
358.09,307.84,297.4,240.01,91.0778,114.071,1089.73,1301.54,827.887,717.63,537.41
802.56,32.71,2013.09,38.48,93.7024,2318.42,3625.85,3920.19,1671.94,1294.47,2349.27
674.18,328.91,218.8,190.97,93.8168,121.627,989.066,1530.18,1239.99,1195.48,409.77
191,53.68,308.35,132.16,94.5598,118.039,712.658,792.374,374.935,291.62,663.83
526.31,434.19,57.06,48.19,90.4597,106.768,721.259,1181,1001.49,1055.54,314.76
307.82,5.06,660.07,30.52,91.0154,110.464,447.099,1012.52,912.195,876.66,690.59
138.02,32.84,85.62,45.61,91.4253,119.301,252.169,314.667,248.146,299.98,242.26
808.55,287.15,285.68,129.68,89.1322,81.9554,1390.58,1725.14,1183.12,1109.74,628.02
