ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
187.28,71.64,175.82,157.46,87.6825,111.661,845.088,857.576,250.004,171.16,333.28
171.9,115.75,351.44,112.58,74.1769,120.762,979.13,1224.83,789.752,844.88,464.02
250.86,199.13,462.39,102.63,93.1585,118.892,666.957,1096.28,882.608,829.44,598.66
289.79,118.85,126.04,112.63,90.8617,91.8434,625.114,724.257,420.221,354.98,238.67
192.28,59.07,251.62,119.48,104.381,90.3808,783.041,990.235,617.524,751.44,965.69
455.95,207.3,196.4,38.2,92.0875,146.583,1188.58,1351.53,640.455,548.78,301.53
364.71,231.62,639.61,62.87,92.0697,118.275,966.24,1319.65,988.723,893.88,702.48
590.58,368.66,711.67,35.39,92.9981,101.591,1675.95,1713.34,716.906,500.81,1008.65
281.81,41.83,160.91,88.6,90.5764,115.469,676.756,795.471,433.51,405.26,433.24
686.44,128.71,295.51,61.23,92.8505,115.908,992.899,1200.04,774.45,656.02,356.74
360.98,78.76,190.13,30.69,88.4891,84.6503,340.946,682.408,609.689,603.33,220.82
325.17,321.46,226.58,54.98,89.9598,97.8477,885.923,994.066,762.095,852.75,601.17
275.25,179.37,305.14,184.76,97.5475,121.234,974.934,980.871,444.318,407.67,862.12
200.32,73.14,230.37,41.78,88.7468,98.0327,511.956,562.974,284.889,216.79,272.15
232.47,127.33,390.47,144.84,89.3735,116.953,820.894,1009.58,674.713,618.3,535.31
215.3,116.54,61.31,59.95,89.0026,300.75,692.713,729.736,553.593,920.51,787.33
180.44,158.85,396.98,71.13,91.1614,124.589,613.521,930.532,711.203,672.24,468.11
210.37,165.75,223.56,34.58,90.4216,76.1941,477.836,637.103,288.564,167.11,1017.73
188.21,104.69,308.14,204.03,91.5761,133.948,870.485,1107.27,705.783,679.59,548.51
236.84,124.01,154.12,56.65,99.9321,109.927,789.293,879.373,204.292,91.82,548.02
230.67,71.17,451.91,63.69,90.4974,107.054,598.579,944.495,766.503,762.17,551.75
172.5,154.91,375.26,107.56,89.8451,117.317,1023.79,1186.24,665.076,632.38,622.19
318.04,196.32,329.24,124.33,64.7884,90.4035,2232.13,2247.67,315.882,164.67,590.61
499.39,304.12,488.32,71.81,90.4987,124.867,1471.01,1501.84,543.553,360.7,693.97
154.14,78.55,972.41,870.09,90.0031,2379.43,2681.46,2690.85,239.295,202.38,2054.39
153.38,146.8,89.4,74.2,91.6007,93.9182,540.735,650.257,455.642,519.31,391.48
357.24,178.37,218.1,206.18,107.843,127.648,1006.54,1028.98,466.766,395.28,740.21
279.3,165.41,683.49,59.91,91.6025,1170.8,1735.98,1925.42,1116.8,1317.51,1319.4
340.09,293.97,38.39,35.79,89.1787,194.384,646.84,859.572,537,1483.37,3584.53
399.91,24.27,425.07,118.13,95.5271,121.896,950.669,975.642,385.594,255.01,580.21
265.77,55.49,202.61,110.87,85.7611,119.893,581.498,814.512,587.702,583.66,313.48
373.07,30.93,208.47,188.23,91.5726,101.321,648.142,811.532,551.238,476.37,564.11
341.41,128.85,317.01,118.53,92.1277,118.268,1074.45,1132.91,448.502,319.61,435.54
281.32,190.5,721.96,209.17,91.6594,300.064,1147.23,1456.98,969.233,842.29,1403.63
562.29,163.53,425.06,123.33,90.9495,120.745,1248.16,1408.3,804.876,677.67,589.5
248.64,72.65,321.22,94.29,90.1642,118.152,443.837,768.92,664.604,658.07,415.51
102.22,0.87,197.72,126.6,28.1544,122.426,608.443,650.313,515.659,848.29,994.68
284.72,129.02,117.46,81.39,94.7289,282.361,645.369,786.051,407.31,434.01,666.95
291.51,93.12,617.18,56.97,91.5607,117.318,915.091,1124.06,681.773,563.51,934.6
422.48,134.72,117.88,39.59,87.2756,66.5355,320.941,770.944,707.412,712.31,330.2
393.09,48.95,415.24,47.69,90.0024,119.444,991.045,998.645,272.051,192.22,849.84
176.44,94.27,623.79,30.29,97.3569,106.441,500.38,931.489,666.959,533.17,1366.19
169.9,30.61,350.48,107.08,89.9701,124.721,447.345,761.796,625.65,629.64,576.92
304.38,157,75.84,43.8,91.4455,109.866,458.36,684.299,489.483,471.52,158.57
291.19,160.7,211.34,38.33,86.8965,76.5966,670.716,710.579,381.284,315.65,327.3
316.93,185.84,327.61,63.41,89.9712,110.164,933.742,999.01,434.521,309.12,688.8
221.15,132.89,194.22,192.13,88.3961,108.389,1732.18,1760.81,426.327,349.54,418.79
399.9,101.22,467.67,125.33,93.3801,125.142,834.562,1106.61,800.571,708.16,593
196.83,187.1,283.29,99.29,88.7596,112.576,961.458,1220.53,770.316,783.49,415.17
152.79,139.06,256.92,251.3,90.5574,128.561,355.784,840.373,774.846,772.97,508.22
159.86,94.47,281.18,65.66,91.22,121.638,491.774,629.935,444.223,400.77,534.74
199.59,173.44,345.86,208.19,89.8866,116.085,936.219,1001.1,392.053,254.07,867.94
416.96,16.28,292.48,72.24,92.5162,114.474,849.926,910.717,752.983,1029.49,1098.03
367.26,214.06,619.05,55.85,90.2896,105.298,1272.61,1276.2,257.578,103.55,742.31
366.84,93.52,143.86,94.45,80.9019,89.0832,678.077,724.759,203.136,88.74,387.38
