ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
320.57,230.05,345.04,58.04,92.1593,109.429,1113.34,1132.97,433.857,428.69,1022.46
210.79,145.25,369.29,60.75,91.2583,112.996,404.621,858.463,776.481,784.03,430.04
195.09,155.08,210.69,40.32,90.1799,111.291,633.181,658.204,225.4,241.39,1154.8
343.54,332.88,392.98,59.19,90.593,123.928,1151.89,1176.11,425.203,268.88,529.14
256.79,39.48,112.86,112.35,91.5994,402.407,1792.97,1836.6,498.625,565.82,374.67
423.97,88.01,226.09,49.16,94.2569,115.159,640.88,838.792,580.013,512.04,322.38
316.95,108.05,294.61,131.51,93.1124,123.314,820.076,878.167,501.176,437.43,537.39
365.56,1.21,344.14,52.74,70.0833,118.475,1060.47,1159.61,516.57,441.57,428.12
131.21,33.94,627.32,119.04,89.7888,178.945,1045.5,1373.06,877.636,859.15,1256.34
577.62,222.55,504.37,79.99,89.1081,118.396,1716.46,1749.73,852.875,857.49,739.99
261.34,81.63,359.49,194.07,90.3076,121.219,541.953,951.428,805.674,775.85,553.56
164.91,3.59,292.98,92.42,6.9743,300.249,396.607,570.363,391.412,371.87,447.08
117.03,107.96,140.97,137.57,91.1248,90.6438,387.83,585.04,486.078,514.88,370.08
520.65,117.05,115.68,35.95,88.5726,81.954,600.515,871.153,829.476,998.48,583.91
589.72,212.46,629.5,128.58,86.6342,1978,2918.44,2924.08,420.096,220.25,982.79
519.66,287.79,109.37,49.88,99.3746,205.18,865.53,1195.84,916.742,1111.28,1163.26
230.99,3.81,502.16,103.47,83.2793,445.464,795.14,862.723,398.765,331.31,1053.5
274.21,143.02,226.32,78.67,88.8097,89.0948,459.91,771.045,605.11,552.77,646.82
262.56,147.43,92.36,47.87,87.954,95.7285,442.277,568.977,415.363,396.68,140.23
430.67,207.83,1178.1,49.13,90.9336,371.72,786.908,1956.28,1612.55,1747.44,2943.55
349.2,64.38,101.99,68.19,57.594,45.7325,235.223,609.067,269.613,128.33,870.08
695.17,249.5,228.14,191.52,89.0201,110.911,1461.25,1590.22,846.989,764.31,947.63
539.84,452.18,293.36,187.38,89.6117,122.251,1410.26,1563.42,870.47,712.99,515.98
310.61,46.24,107.98,46.31,93.0826,109.689,676.349,750.44,403.125,409.99,192.19
338.27,42.03,322.55,92.08,88.8565,122.649,1578.91,1596.7,232.031,106.27,792.46
207.37,119.62,572.68,162.68,88.1883,257.214,763.415,1169.82,968.636,970.38,850.71
149.44,95.71,271.82,41.39,91.0873,90.2841,759.766,762.369,123.852,56.15,394.42
505.46,185.91,340.84,88.44,91.6914,115.821,1258.4,1517.06,897.953,822.01,532.52
252.56,74.35,141.87,115.45,93.6809,125.326,421.646,647.381,717.611,1010.92,837.76
322.29,94.51,164.34,139.64,73.4999,117.783,789.555,890.799,476.636,404.1,303.98
154.09,131.7,140.95,84.94,91.319,117.42,688.885,694.86,178.83,130.65,396.48
267.62,124.79,190.26,167.31,90.1476,120.871,728.803,768.422,441.307,524.69,913.27
322.85,144.63,348.38,124.1,89.6733,122.765,638.326,988.899,855.267,872.83,697.01
121.76,121.71,231.17,106.4,89.3007,114.54,1351.84,1365.21,335.214,296.44,492.92
105.16,24.79,210.99,71.39,87.7175,123.302,593.466,636.58,276.093,248.02,282.38
122.77,104.42,87.48,86.14,72.6168,110.794,636.684,723.941,356.771,422.25,459.51
664.21,160.87,562.64,51.92,92.1963,121.663,2364.77,2439.19,770.162,700.12,1312.31
260.94,1.03,164.18,67.49,32.8068,67.1514,449.978,529.713,336.52,476.79,846.8
251.59,66.47,80.41,78.5,88.0007,107.743,478.203,515.989,240.602,179.35,208.08
375.3,126.12,335.25,193.06,89.9543,111.251,801.639,1093.89,782.634,703.03,759.93
196.43,152.06,149.89,142.94,89.7716,110.155,1827.32,1887.51,569.699,688.77,903.13
266.98,153.25,59.37,38.89,91.851,30.39,236.01,565.809,504.258,555.83,626.11
220.59,27.83,268.44,45.24,90.8262,65.6816,797.758,823.394,384.845,413.89,1002.68
155.69,50.17,320.98,117.37,91.54,121.579,327.421,716.263,610.308,588.15,584.64
