ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
329.63,253.85,113.56,37.79,92.0884,353.751,865.372,1078.31,1070.4,1759.03,1259.19
414,194.68,262.38,246.69,93.609,496.245,913.808,1165.1,768.412,808.81,692.83
526.12,441.07,842.21,32.96,93.1179,2145.11,3142.01,3293.04,1201.13,1020.68,913.34
548.5,275.44,521.55,73.77,89.0107,102.268,733.817,1437.12,984.869,740.6,1194.3
1713.04,627.85,625.56,102.98,90.728,496.613,2436.31,3697.43,2833.82,2838.33,837.43
439.76,158.44,1016.76,195.3,89.098,266.99,851.811,1920.91,1793.61,1834.82,1358.32
889.27,582.48,916.37,94.76,102.42,501.871,2583.59,3520.51,1439.43,1348.34,4214.93
1177.04,519.69,307.16,139.62,90.6677,123.518,1368.23,2262.6,1244.13,892.45,2603.86
967.45,532.96,462.2,110.81,94.221,112.133,1145.29,2210.17,2450.63,3104.74,2268.45
185.46,73.07,2823.7,1288.04,89.9478,5912.07,6153.72,6859.21,3039.6,2983.32,4157.77
602.59,189.94,435.68,130.58,90.2133,126.435,967.646,1446.5,1138.52,1068.77,566.26
649.46,644.45,685.04,101.94,92.5671,119.171,1714.68,2193.75,1541.5,1387.76,970.59
601.62,85.32,594.14,142.69,88.9238,261.238,977.046,1596.04,1293.19,1268.26,736.83
496.71,201.93,235.47,55.31,92.3313,118.718,1146.59,1439.2,888.816,850.42,290.78
314.69,85.37,2529.48,42.04,99.1245,511.138,1520.96,3145.35,2816.86,2776.78,2657.93
443.83,173.6,1302.96,42.04,92.8757,120.69,1724.78,2048.14,1236.6,1071.09,1978.39
295.31,170.34,714.34,45.32,92.8644,180.578,1239.55,1331.67,664.144,516.87,759.66
401.88,71.65,344.54,78.54,90.0434,121.651,735.268,966.97,658.574,577.26,423.08
249.36,54.4,196.71,55.97,91.4669,116.756,2033.28,2069.74,420.26,386.48,252.68
1839.65,168.35,2023.03,655.78,93.7361,948.325,4976.77,5183.8,2330.45,1772.37,2980
700.7,202.43,737.49,32.74,89.5567,108.181,1684.74,1710.52,654.214,436.77,813.28
579.99,327.6,508.06,96.22,89.508,119.59,2303.25,2435.23,949.633,787.03,604.28
472.9,341.64,391.25,145.94,89.8518,117.749,1718.58,1925.56,1025.62,954.18,607.1
178.76,175.11,723.7,289.15,89.4229,352.116,2653.71,2806.24,1165.72,1216.22,1295.2
808.2,245.25,637.31,58.32,91.6904,112.698,1760.84,1802.41,283.437,78.81,990.8
1278.51,1133.19,1745.88,73.38,91.5538,3243.12,9322.18,9386.61,1552.9,925.29,2813.47
217,197.22,279.05,89.7,92.7182,125.698,671.01,804.57,606.17,605.76,669.89
846.11,368.67,140.45,49.5,91.5995,113.701,2365.97,2679.85,1281.26,1241.83,307.36
539.02,178.94,380.43,164,92.0124,126.149,1230.1,1309.75,1305.4,1998.16,2126.5
379.97,90.2,1341.56,108.88,98.0319,820.991,1871.35,2194.01,1589.65,1852.75,5050.61
