ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
956.08,661.18,329.73,181.52,95.461,101.441,1796.3,2148.83,1441.34,1260.78,655.65
744.97,451.46,347.36,215.92,90.2071,124.311,871.461,1950.4,1759.36,1773.22,563.28
582.97,505.02,489.31,51,96.3412,139.691,927.609,1649.58,1410.67,1332.85,604.7
431.01,332.72,367.06,144.63,97.2915,114.214,1265.01,1310.59,571.309,514.86,1131.45
699.02,375.67,817.4,52.33,90.504,127.41,1539.69,1961.29,1484.58,1414.1,1197.5
1379.15,290.19,834.14,74.81,73.6853,123.482,1275.45,2643.64,1795.61,1330.19,1979.81
742.99,487.59,2123.5,31.07,92.4276,198.022,3684.49,3987.21,1948.19,1547.55,2222.33
772.46,233.72,353.81,113.11,87.5694,116.023,1004.35,1513.89,1339.44,1386.94,731.06
896.9,422.36,275.13,97.44,93.4641,90.6431,1964.95,2589.91,1689.79,1692.11,372.57
1509.33,938.48,423,59.06,89.4688,99.4721,1740.39,2945.1,2488.61,2346.1,756.88
694.47,632.04,1055.53,66.29,101.905,750.271,2712.18,2720,450.832,155.26,1201.13
466.34,198.33,270.5,225.59,77.8775,108.286,900.194,1223.13,921.429,858.81,536.04
1529.72,1006.14,338.23,30.96,90.6186,119.636,1683.06,3199.92,2649.72,2496.44,577.94
1103.59,906.65,628.17,152.47,91.831,804.219,1876.85,3169.79,2668.75,2688.61,960.07
608.58,293.85,565.96,42.97,91.5144,108.444,1589.3,2183.71,1505.07,1510.85,608.93
484.81,281.53,361.91,207.69,90.4849,120.516,1269.03,1634.02,1072.25,978.27,610.66
1172.73,602.74,378.21,126.75,90.8795,116.608,780.752,2400.22,2214.3,2160.17,611.98
1706.35,321.52,214.46,144.37,93.3381,95.0512,1123.55,2429.83,2299.15,2332.25,466.69
432.72,350.59,357.77,149.29,92.9492,121.597,2470.83,2776.91,1126.46,999.64,786.77
788.11,464.8,717.37,85.01,90.7736,506.754,1549.21,2065.49,1483.68,1368.11,1034.08
750.47,410.83,56.75,36.3,82.8441,174.107,735.788,1405.38,1624.12,2208.49,93.05
1043.48,424.15,191,136.73,84.9122,162.951,1952.55,2304.82,1308.27,1273.53,1223.25
2141.41,615,2542.6,325.23,92.9484,1319.65,5780,5847.04,1882.99,1150.08,3224.35
1490.43,891.31,1150.44,235.98,90.4204,255.327,3091.18,3804.93,2549.03,2175.58,1497.96
727.23,479.24,412.91,195.04,91.5264,121.667,2559.27,2685.25,1101.87,927.81,673.23
809,337.69,196.42,139.73,90.9652,80.7739,1652.08,2016.79,1233.56,1154.45,416.36
1275.43,392.24,106.84,71.51,89.2538,101.945,607.545,1920.57,1833.01,1841.85,178.35
712.77,583.59,644.02,55.08,90.8789,114.563,1841.74,2093.32,1180.65,935.64,739.48
1270.86,248,167.23,155.92,90.9306,124.814,2216.68,2811.1,2098.3,2808.47,2210.27
687.93,175.84,350.3,78.16,91.8524,117.399,998.846,1601.46,1228.31,1567.22,4531.14
1033.43,347.78,382.72,85.4,89.9177,95.0847,1905,2219.96,1312.96,1155.99,468.12
1620.54,222.22,583.29,60.83,92.0762,118.004,1145.03,2662.84,2341.9,2246.89,830.89
473.14,308.19,56.69,41.81,81.0257,86.2061,1643.7,1844.22,1219.85,1775.49,346.42
933.71,335.43,703.35,69.65,90.6224,123.013,2010.73,2276.27,1276.25,1049.5,773
587.41,565.34,1007.32,89.46,98.0993,742.261,2432.42,2498.09,899.641,589.04,1147.33
741.1,424.35,1259.5,413.98,91.2211,1786.83,4288.2,4352.27,656.549,380.76,2397.27
2677.7,103.04,794.78,81.39,91.3896,127.037,1502.48,3661.19,2727.02,2129.05,3018.01
263.99,156.17,413.78,54.59,87.9943,117.368,1279.44,1303.61,328.713,192.99,621.76
1113.69,594.27,700.93,185.27,91.4377,386.055,1381.61,2599.51,2198.41,2052.04,1053.08
143.23,115.99,143.27,142.01,89.5181,80.9104,1935.14,1999.03,462.817,419.62,422.9
784.23,590.02,224.89,84.33,92.8804,100.78,2589.79,2979.88,1645.53,1736.39,899.7
1060.77,991.51,721.45,71.45,86.3006,124.764,2600.13,2920.98,1657.72,1317.19,849.09
526.91,305.01,272.8,168.02,93.26,113.431,772.012,1288.79,1102.85,1064.79,498.31
544.23,535.9,346.31,194.05,89.57,109.215,1764.71,2086.83,873.344,882.37,1939.16
381.17,122.54,535.72,74.28,94.1356,114.366,835.761,1383.6,1063.57,1048.12,1013.86
1058.49,904.97,931.38,44.6,93.6976,163.875,2433.08,2981.49,2062.29,2122.24,2702.61
734.26,338.21,341.12,208.57,90.9712,120.784,2270.23,2748.94,1494.35,1461.19,1262.74
534.5,476.11,1663.03,134.83,71.5144,1132.69,2854.92,3031.94,1555.97,1339.32,2520.45
812.69,99.67,171.06,49.11,90.1529,97.2103,1490.06,1672.22,864.416,797.18,265.28
747.97,349.25,85.71,55.18,91.5999,33.5979,477.697,1316.22,1071.62,1060.64,2065.94
859.44,581.7,451.13,430.28,91.6286,196.798,2996.35,3381.14,1826.67,1722.22,1040.49
891.58,235.28,1334.11,139.6,87.7104,1371.38,2928.86,3135.87,1272.64,929.81,1660.34
911.83,642.22,182.09,86.16,93.2684,114.551,2672.66,3001.2,998.655,1083.6,2002.16
222.13,180.92,642.24,57.15,91.6075,118.42,1036.29,1502.35,1148.81,1214.31,801.31
260.83,134.91,1336.39,901.84,90.1309,482.982,998.157,2703.51,2541.27,2536.93,2238.23
1368.17,637.13,565.1,36.29,91.8875,78.2144,3980.42,4267.93,1802.84,1570.61,731.28
931.45,215.93,688.75,48.64,89.2123,100.002,528.368,1897.58,1833.6,1816.69,737.39
469.01,286.27,780.8,33.28,86.2248,122.216,1859.02,1875.33,445.069,228.28,933.44
1021.44,321.54,312.38,205.22,91.3789,119.403,2931.46,3444.54,1856.18,1886.1,636.95
824.68,650.13,738.28,308.52,89.2609,1065.31,2572.36,3338.7,2145.52,2145.86,1303.73
1647.54,914.89,301.07,59.74,102.947,105.592,947.58,3054.81,3019.53,3153.18,957.87
423.78,83.37,301.72,94.82,90.7644,97.9016,2339.09,2386.43,634.591,589.28,542.28
1564.66,355.91,480.33,89.46,103.903,120.367,591.531,2512.15,2452.39,2445.93,569.79
1134.24,180.15,558.93,87.52,92.1252,123.724,1169.88,2051.86,1833.24,1853.62,1257.06
836.51,210.46,1430.76,250.24,89.0736,802.201,2217.78,2983.64,1949.37,1680.35,1995.51
1094,241.84,834.9,608.45,88.7312,1528.95,5242.28,5883.39,2695.02,2721.46,1698.22
775.61,333.52,275.85,227.09,89.7467,108.171,1196.69,1637.57,1219.45,1089.5,502.94
743.22,361.09,548,41.79,92.2642,115.385,5583.59,5772.89,1115.87,1439.68,3470.31
555.83,389.61,689.24,52.82,91.8017,123.613,1676.88,1721.95,636.001,390.34,776.88
272.99,20.23,431.82,78.17,89.1535,113.987,1405.44,1611.13,742.376,777.26,1037.21
206.91,168.85,611.71,57.73,94.7895,121.235,721.896,1161.71,404.945,168.18,1469.94
880.84,286.7,268.46,132.29,88.1508,111.605,2015.91,2356.85,1157.06,972.36,772.77
114.77,33.6,541.48,88,96.0005,121.424,5297.03,5343.52,620.936,539.4,860.95
1188.8,229.28,993.69,51.88,88.4159,1261.74,2991.48,3033.87,1027.74,883.75,2119.99
1342.01,67.72,337.41,88.27,90.8109,107.303,1409.38,2057.89,2099.49,2703.8,507.9
851.16,634.66,229.54,96.68,91.3321,115.645,1444.42,1886.99,1327.96,1170.29,632.13
931.12,690.73,996.95,43.39,90.2191,128.461,2587.33,2669.84,1159.9,811.67,1196.21
1591.83,325.23,65.41,50.71,93.6075,116.47,2074.13,2841.56,1583.56,1289.96,804.71
2206.92,735.54,3429.12,87.92,87.3977,1107.15,8513.32,8591.28,2446.75,1779.19,5378.27
286.79,198.98,503.35,62.46,86.9766,115.669,827.064,1096.3,764.022,664.9,630.2
1251.13,955.62,1060.8,33.02,88.5063,114.568,3386.97,3618.14,1839.43,1482.13,1291.83
1533.29,1269.35,489.07,100.7,89.1459,123.581,1132.19,3408.11,2954.11,2645.22,1407.09
505.41,400.81,461.65,95.75,91.0903,118.664,1743.12,2136.54,1540.41,1858.76,2198.87
739.44,254.6,621.3,516.51,89.0616,8988.18,10733.9,10897.5,1855.62,1826.46,1174.06
537.39,516.28,42.08,38.66,88.3162,45.817,1183.91,1608.45,1217.12,1340.9,500.41
433.88,296.25,269.62,150.94,90.758,99.6157,2611.78,2711.99,881.417,829.79,420.56
1248.89,339,534.58,118.27,93.4308,165.399,1650.75,2732.99,2193.65,2180.39,652.85
105.97,103.88,1743.67,148.4,91.3349,294.937,4901.39,5202.6,1848.97,1784.91,1892.07
896.93,169.53,425.73,61.47,92.0018,200.647,1239.27,1712.16,1261.87,1169.48,692.86
944.14,227.06,1449.76,214.47,92.2151,1200.62,2809.55,2933.94,566.697,248.61,3409.15
192.96,166.6,187.26,164.84,90.4149,124.399,548.834,875.689,824.594,990.63,783.89
896.24,306,782.31,53.97,90.8621,121.042,2008.32,2092.82,908.538,628.77,836.28
910.43,112.97,683.77,129.28,93.0328,2445.29,4754.79,4916.27,1357.53,1299.92,850.24
975.27,671.63,491.2,73.22,91.0343,102.952,2329.47,2627.66,1384.79,1122.48,684.96
493.55,304.16,922.36,60.77,92.3494,120.068,3248.16,3272.97,631.1,366.3,983.13
1089.51,60.04,344.17,116.13,87.1653,113.984,1837.1,2165.9,1168.26,995.48,644.9
761.99,347.56,1616.86,45.8,91.1489,214.698,4281.38,4358.78,1089.78,663.35,1805.93
1759.54,835.29,1969.71,132.74,90.6625,387.932,5185.39,5217.7,1247.93,591.51,2158.14
