ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
812.77,704.17,308.52,195.87,91.2901,1738.33,9344.36,9410.35,786.358,607.41,5225.85
910.47,82.85,338.16,164.77,73.7987,131.679,1365.78,1945.14,1423.02,1406.75,502.93
701.34,304.67,541.56,38.04,56.6493,113.464,2061.49,2352.23,1321.93,1585.65,2261.32
1735.7,116.5,582.45,98.38,86.6273,120.725,2749.58,3426.15,2287.07,2292.23,938.3
767.79,677.4,209,52.59,99.046,79.2722,1476.63,1916.59,1200.64,986.7,565.32
730.62,299.27,406.83,76.62,93.1898,101.072,852.563,1547.37,1369.43,1344.88,973.53
847.73,272.64,246.08,215.3,88.4138,126.841,896.745,1595.75,1382.01,1319.75,461.38
771.34,684.3,311.02,169.58,91.3096,118.449,1560,2308.67,1716.08,1625.15,632.67
708.87,690.93,1770.79,401.12,99.088,1791.2,4131,4265.12,1397.6,1024.58,2482.38
810.98,393.9,371.14,32.63,90.055,119.613,1723.88,2171.81,1394.3,1328.2,403.77
198.71,188.25,355,184.67,91.9475,125.444,605.824,977.427,1045.05,1317.4,1183.55
2550.56,353.45,427.39,138.31,94.9841,113.26,2196.28,3476.71,2922.3,2775.74,835.04
719.3,313.62,230.43,58.2,91.36,62.4696,2515.41,2718.45,1274.03,1390.27,1295.76
443.24,238.04,375.6,79.16,89.8213,107.401,1550.81,1586.99,553.265,529.24,1184.2
466.57,137.05,186.59,150.93,86.409,106.541,1486.62,1732.62,750.877,624.85,624.26
646.04,275.04,627.04,53.09,91.8881,101.908,905.141,1832.65,1527.46,1464.68,831.38
931.97,226.99,1042.3,742.72,90.5801,2743.7,5259.71,5262.52,1686.69,2238.54,4050.98
127.88,16.66,425.41,54.91,76.1923,92.5159,620.362,812.894,560.823,555.22,480.32
664.07,290.02,978.77,36.11,90.319,97.6462,2617.75,2619.75,754.17,583.8,1171.94
2041.82,413.75,388.05,115.62,92.334,123.705,2293.15,3421,2794.92,2853.12,1565.08
1971.03,901.45,438.74,74.26,90.9776,102.131,2101.31,3405.87,2840.55,2663.21,513
586.05,197.44,70.31,68.02,91.2002,140.089,731.889,1052.81,423.263,296.84,796.24
342.09,182.81,1696.67,78.77,88.1897,1217.91,3528.96,3967.55,1894.07,1778.49,1815.07
748.89,253.52,444.7,102.18,95.3547,116.518,1492.79,2137.96,1312.62,1122.21,1011.83
1158.19,739.04,505.54,68.17,88.4463,108.165,1522.74,2842.09,2416.21,2399.1,573.71
651.09,404.34,881.65,412.57,90.9779,2118.98,3141.58,3540.78,1769.92,1703.25,1436.2
2275.14,529.48,257.53,31.28,108.611,98.3323,2463.73,3758.15,2911.07,2865.11,288.81
577.19,100.66,253.29,104.82,90.3333,124.076,542.094,1073.76,961.999,946.42,590.33
853.5,490.91,755.91,52.23,92.541,107.693,2086.11,2158.26,1008.64,756.08,1029.96
1384.07,283.84,1548.11,1207.03,90.516,2680.41,4777.98,4860.08,1096.19,636.44,3666.06
976.13,335.96,60.96,44.75,92.6739,104.801,1412.22,1910.75,1234.17,1164.11,247.87
1688.53,1005.94,118.27,116.21,74.6879,109.704,1091.75,3104.46,2898.16,2888.76,307.39
562.14,208.95,433.99,133.88,87.4368,126.186,831.742,1476.42,1226.62,1289.32,1362.15
566.04,502.28,289.83,139.67,92.1521,121.52,2443,2766.63,1143.64,935.79,820.81
1163.33,474.73,364.61,147.96,82.7356,121.849,3916.4,4140.79,1514.46,1376.1,1208.9
1195.4,621.3,705.02,55.82,94.6762,101.377,2299.05,2677.76,1728.78,1515.61,1035.89
782.95,80.5,409.76,84.82,93.9796,100.831,1307.87,1405.72,480.248,352.66,1537.94
1961.46,404.32,261.24,98.45,91.3035,100.571,3724.48,4236.28,2021.12,1738.79,471.35
1334.55,521.95,96.33,36.89,89.8291,33.8449,1785.07,2551.65,1823.4,1835.16,1063.13
643.56,571.7,379.41,64.43,89.8649,118.668,1229.17,1673.1,933.491,637.96,1005.96
442.79,399.79,806.41,606.94,90.7052,1672.44,2343.71,2684.42,1442.88,1553.79,2120.48
1611.21,297.81,398.5,223.41,82.4381,154.683,2191.4,2655.8,1719.24,1471.1,657.55
1224.77,78.16,778.77,45.67,90.4564,701.73,2047.52,2353.94,1346.54,1131.88,824.44
883.05,506.33,277.82,224.66,90.694,125.637,1705.84,1924.16,1120.58,906.03,655.66
908.87,202.62,848.99,39.54,87.7746,122.523,2453.74,2704.25,1579.16,1614.83,1499.62
272.9,111.95,739.84,68.25,91.5991,117.582,1879.49,2005.88,817.522,710.29,864.36
2080.39,1347.34,61.41,52.26,87.9956,399.485,1639.14,3857.02,2575.56,2000.41,2257.86
375.62,232.8,152.63,73.52,91.3062,67.3861,1564.45,1764.09,442.707,302.62,1263.54
934.39,397.69,339.34,80.74,90.7038,93.173,708.454,1883.56,1818.4,2125.77,1862.13
908.44,564.35,240.65,143.7,91.0101,108.467,983.317,2098.04,1865.21,1877.05,384.35
890.95,359.41,265.76,219.15,89.3925,114.364,812.335,1844.87,1672.11,1652.19,484.91
176.75,19.78,87.91,75.45,90.4424,100.491,393.394,423.97,164.229,334.18,1069.69
1515.46,295.55,1888.79,129.94,91.1575,297.716,3778.79,4015.29,1695.29,1114.52,2890.35
916.71,621.53,122.34,46.04,96.963,77.7038,538.5,1755.04,1764.01,1845.4,408.83
680.92,593.89,497.12,87.67,92.4626,118.495,711.705,1898.1,2093.83,2507.12,1983.71
275.81,125.02,1495.22,114.7,83.6456,844.885,2094.53,2378.18,1281.24,1087.46,1609.92
781.03,356.49,723.06,143.21,87.2043,358.632,965.637,2166.07,1959.78,1980.54,917.32
382.58,80.64,363.34,114,101.084,107.296,722.46,1042.36,814.136,785.25,477.34
417.64,259.62,1384.25,76.42,62.6718,740.839,1088.79,2327.71,2285.98,2529.54,2015.12
422.38,374.68,1145.63,45.39,91.9913,118.101,3519.2,3825.22,1593.63,1459.21,1233.33
169.4,100.68,318.16,180.91,89.9528,125.684,2495.87,2581.98,642.037,621.45,838.42
919.22,331.96,984.72,612.38,89.9336,997.367,2088.14,3047.34,2314.74,2243.7,1859.94
304.16,292.36,99.4,68.47,91.6402,163.886,1311.78,1420.44,394.821,262.25,827.1
1975.93,1162.6,452.22,135.31,95.4235,199.141,1478.87,3779.6,3620.96,3937.77,2988.86
355.24,149.09,1016.8,697.05,90.6452,430.249,3235.69,3568.82,1696.38,1547.08,1753.92
140.51,93.39,401.28,170.82,94.1123,189.885,1996.84,2098.72,773.12,827.65,1230.01
610.62,286.27,232.15,48.19,93.6053,120.708,1267.41,1598.83,1045.62,1018.15,316.71
1124.45,527.29,739.46,92,91.1361,128.661,2894.02,3170.06,826.207,422.99,2009.95
2381.98,216.32,1159.11,35.24,90.3508,185.113,3916.47,4185.03,1931.65,1418.12,1274.32
376.3,149.78,279.17,228.44,89.503,125.396,1054.12,1404.22,1056.39,1202.01,1017.22
810.45,386.65,402.12,124.59,83.6767,110.567,1433.35,1740.84,1284.41,1237.76,957.45
996.29,295.34,548.9,55.43,91.3862,1119.54,2316.95,2759.82,1521.64,1373.4,1037.61
547.59,536.02,362.89,220.33,91.1012,123.493,1999.89,2236.81,1031,799.32,800.9
314.62,56.85,187.21,170.91,92.6089,125.458,295.185,765.241,704.704,706.9,639.09
1064.5,565.32,494.69,38.49,93.7609,355.938,1040.97,2230.6,2063.26,2094.65,637.57
1031.08,839.92,212.93,51.63,90.6451,110.261,1663.54,2408.9,1982.75,2108.98,1352.81
946.68,767.73,1627.41,335.03,100.736,1521.88,3786.37,3830.85,1430.25,1158.35,3018.39
467.96,295.27,356.97,85.98,88.7063,91.5914,643.591,1279.94,1166.63,1182.04,546.17
623.05,476.3,345.48,103.19,91.9512,119.614,994.124,1823.08,1560.54,1593.16,486.8
1175.81,227.03,428.01,107.49,90.0929,112.293,1762.31,1981.46,1128.2,899.38,921.94
1072.76,962.3,667.82,35.22,92.6825,106.549,1678.72,2761.02,2357,2256.29,851.62
524.11,142.82,390.96,79.43,91.1076,124.912,1575.99,1642.27,636.679,509.77,530.25
1248.34,892.37,515.89,72.31,83.5799,112.616,1853.63,3256.42,2424.03,2179.12,1193.83
988.95,405.49,384.25,140.59,89.8619,142.821,2391.02,2929.44,1238.3,851.35,1707.5
428.98,278.21,455.08,165.69,89.8251,121.516,2292.77,2384.28,702.229,534.76,1623.29
817.64,209.8,1183.47,34.81,89.7361,116.511,2992.32,3050.58,864.765,529.13,1529.67
1019.12,684.55,431.22,99.65,91.9258,119.633,2385.92,2958.3,1824.01,1684.28,740.11
743.88,297.67,374.38,120.86,87.4757,130.87,1032.83,1702.5,1402.37,1366.5,641.03
553.82,140.47,362.35,135.59,92.3628,117.7,439.442,1243.12,1159.38,1149.69,497.94
1045.25,433.26,166.36,117.94,88.4634,271.399,2365.61,2698.38,1372.53,1269.2,284.3
203.33,17.83,365.85,209.53,92.0355,121.47,1539.03,1663.18,585.431,542.32,979.57
656.88,263.14,436.37,93.7,92.8059,108.057,1257.97,1534.83,1003.62,880.92,1399.48
1228.14,181.31,492.96,68.59,92.6726,107.68,908.229,1994.34,1835.72,1799.87,561.55
116.81,31.79,444.02,238.85,90.1824,213.113,1334.18,1469.23,294.617,811.22,2041.5
663.08,448.28,798.71,33.26,92.0766,155.618,2263.53,2798.44,1579.51,1391.97,1237.4
686.47,310.84,320.54,93.72,92.5654,122.973,1645.07,1770.54,942.513,867.38,628.45
336.52,38.03,350.96,54.16,75.626,80.3223,458.504,897.771,781.96,797.52,633.71
798.61,197.07,931.88,47.89,86.7059,109.336,1813.64,2272.68,1417.65,1203.91,1275.83
719.69,225.37,106.13,80.76,98.4456,84.7387,1335.92,1741.24,1170.07,1231.04,411.34
106,101.96,788.79,67.73,90.0399,129.039,1163.8,1363.27,869.659,865.21,1029.03
390.16,243.32,698.14,70.52,87.1368,133.136,1228.75,1747.49,1102.7,924.63,1069.13
484.06,256.77,309.38,132.48,94.7878,120.331,1287.31,1724.09,1148.23,1142.21,441.86
1086.89,799.7,515.62,35.73,91.3323,108.447,2207.05,2735.73,1797.02,1594.83,551.35
1773.69,568.38,69.28,55.58,92.1603,113.034,2011.33,3023.23,2301.18,2244.96,124.86
355.27,80.75,594.67,57.21,90.8055,115.44,921.16,1120.69,693.161,560.03,808.49
863.39,187.61,150.83,149.49,91.9436,108.674,370.152,1372.16,1341.84,1357.39,469.93
298.97,244.92,593.87,62.28,108.257,95.129,1084.47,1277.19,762.268,624.63,882.77
387.09,373.47,971.55,399.11,89.6247,1998.17,7130.15,7249.99,1355.26,1336.84,1370.66
722.03,372.23,310.44,49.63,89.899,104.587,1434.18,1820.61,1194.67,1115.05,360.07
