ptl1,ptl2,ptb1,ptb2,mll,mbb,mllbb,mR,mTR,MET,THT
267.89,159.91,127.55,62.04,94.3861,81.7961,1211.96,1267.14,472.574,472.49,381.49
120.55,73.93,125.41,94.55,74.1504,127.452,311.192,466.711,378.843,398.77,344.97
220.07,51.52,274.54,155.51,89.9311,107.236,645.213,728.89,456.508,456.87,916.44
164.91,12.59,220.59,208.36,41.1819,110.43,312.76,642.687,704.918,864.16,858.5
338.05,124.09,139.18,101.58,90.773,114.204,416.984,707.804,559.047,539.53,742.37
161.13,13,98.54,50.37,91.6458,81.5834,347.339,442.826,239.791,423.14,1071.71
277.68,196.98,484.82,86.3,124.948,118.941,1246.35,1251.1,210.541,78.39,571.12
299.14,222.46,806.9,300.57,90.7271,759.05,2400.24,2483.52,1003.02,895.71,1406.27
245.63,232.55,267.35,139.91,91.3339,85.6263,844.264,962.389,626.4,583.16,505.08
156.57,120.22,200.48,61.7,90.9998,118.272,1213.36,1311.8,152.74,1276.7,2089.72
196.63,166.74,181.49,157.27,92.2891,123.56,744.671,769.335,240.661,133.27,545.95
536.4,292.86,237.51,102.41,91.4202,85.8638,1096.57,1202.61,660.311,531.28,518.76
143.06,19.34,439.42,91.53,90.4038,110.446,381.318,709.451,545.373,469.82,800.1
133.87,126.11,367.01,44.46,91.9712,72.6597,437.724,691.829,569.136,658.77,962.98
207.53,193.95,171.28,127.24,90.8697,113.899,658.91,725.042,347.286,242.68,298.52
110.76,55.63,104.12,61.01,91.4221,116.944,382.14,384.118,444.314,1263.28,5966.52
268.97,106.64,120.85,92.16,93.2979,90.5394,558.465,611.961,302.12,220.62,213.01
127.54,61.42,174.95,135.72,93.3225,106.83,274.391,534.135,464.391,457.62,310.67
220.89,114.69,254.29,167.03,88.4542,109.837,492.399,766.974,647.331,633.01,518.6
371.42,266.16,173.44,56.42,88.9094,97.6956,772.742,937.547,619.661,555.7,229.86
369.6,3.41,248.43,92.1,95.2124,356.035,808.347,853.861,525.424,691.26,882.42
201.03,22.88,228.15,105.47,91.2058,105.563,633.887,706.825,311.398,229.57,517.37
352.42,302.06,266.28,102.34,88.0108,115.051,991.986,1066.28,519.778,389.85,451.35
130.51,119.69,176.6,127.56,91.4822,108.346,421.607,674.336,586.776,655.57,566.89
239.57,138.82,114.61,61.44,90.0409,59.2185,221.258,565.327,552.331,577.15,323.48
292.16,262.43,331.27,81.54,91.1405,105.875,1136.88,1173.85,445.153,317.51,412.81
273.64,138.2,294.99,239.99,83.8675,128.163,973.445,999.702,469.37,397.45,962
309.38,77.86,572.97,30.4,88.0507,120.534,882.995,1049.51,701.731,637.63,769.52
349.58,20.38,444.77,81.01,91.0015,106.044,839.161,903.342,436.508,313.56,525.78
122.87,111.59,164.19,96.54,92.8989,117.47,942.964,975.065,417.214,477.67,1302.79
230.16,44.78,92.07,49.9,90.1583,91.0483,401.77,427.748,214.138,176.04,141.97
235.82,37.32,124.75,99.25,90.7147,127.257,474.65,523.067,293.625,250.87,275.89
212.4,81.01,207.91,80.29,89.7629,129.748,709.766,748.89,289.088,208.3,319.58
363.21,87.74,203.31,60.38,90.9057,115.616,630.183,775.92,588.875,607.36,421.79
112.23,53.32,71.29,67.21,89.701,104.726,256.219,322.051,232.92,248.86,303.6
182.92,69.31,136.85,112.24,93.0379,89.7912,563.627,578.764,112.841,49.44,372.91
203.39,175.86,200.75,64.91,90.2551,104.755,495.234,671.305,477.761,427.01,396.76
198.03,143.42,189.6,30.05,91.2951,38.4654,775.203,863.521,346.411,560.73,1504.32
373.58,65.95,214,48.35,79.9959,52.7148,578.249,774.831,563.192,524.72,329.28
260.3,83.9,97.72,58.79,90.8016,112.716,708.298,823.168,441.711,439.41,156.51
254.01,66.77,246.3,53.16,92.5199,116.884,834.135,866.657,420.847,426.13,586.48
117.77,75.87,109.42,86.68,79.6098,284.67,535.22,552.764,273.832,450.89,1005.53
104.46,42.38,64.61,46.64,92.4359,75.6311,332.797,340.633,139.762,125.24,159.73
319.62,132.85,233.09,63.45,104.992,120.468,863.021,903.402,228.377,193.06,718.54
239.56,178.43,229.01,97.33,91.0551,115.991,614.29,775.193,599.577,623.94,663.99
131.91,125.46,723.83,44.16,94.0605,689.865,1142.24,1346.63,831.864,797.6,835.51
331.5,232.49,219.37,52.39,91.3106,117.792,662.588,864.566,610.456,540.05,271.76
268.32,6.31,68.49,34.81,85.9332,62.2638,175.7,408.846,478.993,616.41,215.49
331.39,99.76,125.71,89.9,92.3825,95.4756,640.477,713.256,557.179,1004.44,1262.1
127.78,108.57,212.17,182.68,91.3018,121.886,548.111,633.436,344.888,274.72,526.72
108.17,69.89,322.11,69.56,88.7188,123.555,363.647,672.041,570.358,575.68,391.67
474,247.48,69.63,60.38,88.487,63.0066,661.808,923.334,657.211,578.35,183.43
337,126.84,207.89,188.11,88.2899,119.109,1488.43,1536.89,465.859,350.43,428.71
170.72,107.86,255.85,153.48,88.7904,129.345,620.077,775.947,514.895,468.1,409.33
377.83,63.91,123.25,81.02,90.8027,120.577,258.298,671.795,616.292,623.22,364.51
151.02,31.09,200.51,57.09,90.4603,119.894,475.444,616.821,299.228,345.51,686.55
211.96,127.87,261.32,195.54,89.1095,127.965,705.143,812.111,608.165,792.64,713.76
190.76,157.18,251.58,211.52,91.6303,121.437,635.411,832.593,605.713,548.55,463.1
479.49,55.1,370.23,198.32,90.2701,121.249,1637.48,1665.38,414.333,250.4,686.64
229.23,118.46,85.73,80.69,89.3704,97.0738,245.764,536.029,488.247,497.06,166.42
123.23,83.51,389.37,63.6,105.077,113.416,677.962,722.423,345.96,269.26,452.97
102.19,40.35,105.82,39.46,91.8404,42.4477,197.777,300.856,218.695,199.35,235.46
129.07,48.75,228.48,147.46,92.3286,123.996,517.58,586.54,382.472,359.46,475.06
150.15,139.36,272.14,43.62,87.7818,124.839,948.766,993.465,401.985,369.33,384.87
162.63,117.3,565.69,31.75,88.631,118.512,730.129,969.236,672.786,602.7,647.67
128.57,79.69,92.53,48.25,84.4949,130.618,328.279,406.121,214.827,182.24,232.47
361.47,118.14,189.77,62.22,88.7205,80.6641,530.931,875.607,732.482,756.25,283.66
277.8,59,250.77,116.15,91.934,109.411,593.227,732.183,874.01,1389.18,1485.53
264.8,205.09,517.8,62.77,91.8799,407.849,818.161,1097.7,512.033,318.07,644.07
124.12,95.94,179.36,81.04,90.6264,117.721,503.315,506.731,165.525,126.38,449.03
326.7,244.4,191.43,165.57,95.6516,122.387,962.133,989.885,367.471,348.75,838.04
186.01,126.49,361.81,101.3,89.9501,118.016,721.037,889.765,376.987,225.04,790.99
155.35,85.54,337.67,211.37,86.265,121.977,901.505,958.538,419.919,322.2,549.04
227.81,144.19,238.88,154.02,97.4064,123.715,509.514,801.898,550.252,441.25,680.76
116.56,31.7,330.6,290.84,91.5357,1198.56,2053.81,2168.99,631.949,863.23,1808.61
540.61,255.85,147.55,95.86,93.2567,94.1361,1033,1196.9,691.384,588.03,440.97
177.31,137.91,500.45,48.72,92.5407,116.54,912.408,959.879,343.589,211.21,638.41
216.2,90.32,287.11,276.3,90.4226,120.857,747.079,1019.98,661.341,562.95,742.71
166.85,27.25,188.36,126.19,87.376,121.04,510.526,639.672,493.12,565.64,496.76
181.74,92.64,90.25,72.74,61.458,114.695,329.18,481.94,417.481,447.82,162.99
267.55,76.75,95.82,74.2,90.0048,111.204,458.091,527.987,487.826,1090.52,1348.04
270.52,192.41,291.63,98.88,93.5165,121.579,3308.38,3311.29,287.392,168.95,433.13
252.3,235.08,296.97,38.85,91.3726,92.4763,610.854,851.037,322.976,149.5,793.78
187.8,81.96,314.9,34.57,90.0748,100.456,911.745,923.953,283.72,215.04,417.61
393.83,176.07,116.45,43.85,93.0453,73.6379,455.06,743.057,629.844,609.13,160.3
187.2,159.56,223.73,53.32,89.4705,98.2901,634.897,670.167,287.894,200.05,310.43
272.89,42.93,213.22,66.02,92.0639,85.2042,654.731,822.814,535.913,528.78,279.24
253.96,126.23,106.44,43.56,89.8141,427.246,764.429,855.497,439.157,560.84,737.83
327.32,308.09,211.02,159.93,93.6802,167.687,810.456,1079.61,754.372,662.5,428.95
474.91,62.64,178.58,84.34,92.0513,98.6527,813.081,990.995,371.417,266.83,1130.5
173.02,41.2,339.62,125.57,97.0096,114.059,466.98,699.878,564.543,538.49,511.25
120.37,40.75,228.23,124.31,90.2391,128.363,497.57,630.418,420.563,405.31,409.57
160.22,66.87,178.1,80.01,90.5298,125.49,527.933,530.88,224.03,233.47,600.77
430,85.7,256.99,187.37,87.9764,109.972,1097.79,1100.66,562.413,620.21,989.2
209.54,39.04,506.81,52.08,92.9966,177.384,585.823,981.159,831.062,878.06,637.57
437.14,180.7,205.65,137.57,92.2875,121.657,971.003,1014.22,471.657,406.32,672.96
